,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8
52,2600,1.250842251465656e-05,2.9517320854211e-06,5.0076673687726725e-06,4.549023287836462e-06,0.0,35,0.0,2.039620812865905e-05,4.495362645684509e-06,8.816614354145713e-06,7.084231128828833e-06,0.0,35,0.0,1.1667804756143596e-05,3.216013737983303e-06,1.9208323465136345e-06,6.530958671646658e-06,0.0,29,0.1428571428571428,2.658991616044659e-05,4.099595571460668e-06,1.812203299778048e-05,4.368287136458093e-06,0.0,37,0.0,1.1720730071829166e-05,2.700046252357424e-06,4.323212124290876e-06,4.697471922554541e-06,0.0,38,0.1428571428571428,1.1074659596488344e-05,2.975105189761962e-06,3.626954139690497e-06,4.472600267035887e-06,0.0,30,0.0,1.710487049422227e-05,4.7097314563870896e-06,7.02125498719397e-06,5.373883141146507e-06,0.0,37,0.0,1.0397301593911834e-05,1.8806891830536188e-06,3.6607018500944832e-06,4.855910901824245e-06,0.0,30,0.1428571428571428,1.8041111616184935e-05,7.067517344694352e-06,6.592079898837255e-06,4.381513917905977e-06,0.0,29,0.0
53,2650,1.264321144844871e-05,3.11893631987914e-06,4.994135451852344e-06,4.530139904090902e-06,0.0,35,0.0,2.037180092884228e-05,4.428331976669142e-06,8.90124556462979e-06,7.042222932795994e-06,0.0,35,0.0,8.92307343747234e-06,9.255804798158352e-07,1.5225223251036368e-06,6.474970632552868e-06,0.0,28,0.1428571428571428,2.5918541723513044e-05,3.530891035552486e-06,1.805465217330493e-05,4.332998742029304e-06,0.0,37,0.0,1.1358470146660691e-05,2.418295935058268e-06,4.2636515900085215e-06,4.676522166846553e-06,0.0,37,0.1428571428571428,9.87815383268753e-06,1.897533593364642e-06,3.540113084454788e-06,4.440506927494425e-06,0.0,30,0.0,1.6752070223446935e-05,4.507192443270469e-06,6.9146594796620775e-06,5.330219210009091e-06,0.0,37,0.0,1.0461752026458273e-05,1.969058757822495e-06,3.666109023470199e-06,4.826584245165577e-06,0.0,30,0.1428571428571428,2.294325349794235e-05,1.1907038242497947e-05,6.698702691210201e-06,4.3375134737289045e-06,0.0,29,0.0
54,2700,1.2219637937960217e-05,2.8267322704778053e-06,4.8817760216479655e-06,4.511130100581795e-06,0.0,35,0.0,2.031602525676135e-05,4.61454646938364e-06,8.701028491486795e-06,7.000450295890914e-06,0.0,35,0.0,8.683333362569101e-06,7.62885065341834e-07,1.49899176449253e-06,6.42145687379525e-06,0.0,28,0.1428571428571428,2.709420550672803e-05,4.603481556841871e-06,1.819292629079428e-05,4.297797659091884e-06,0.0,37,0.0,1.1898568118340336e-05,2.6305499432055512e-06,4.6288200792332646e-06,4.6391978685278445e-06,0.0,36,0.1428571428571428,9.61557998380158e-06,1.6970719798337086e-06,3.5125549402437173e-06,4.405952950037317e-06,0.0,30,0.0,1.775931923475582e-05,5.433332262327895e-06,7.039615411486011e-06,5.286372015689267e-06,0.0,37,0.0,1.1378411727491766e-05,2.927807145169936e-06,3.653061185104889e-06,4.797544079337968e-06,0.0,30,0.1428571428571428,1.5132325643207878e-05,4.4003727452945895e-06,6.435221166611882e-06,4.296731731301406e-06,0.0,29,0.0
55,2750,1.2265192708582616e-05,2.937352746812394e-06,4.835885192733258e-06,4.491954314289615e-06,0.0,35,0.0,2.019827479671221e-05,4.638445716409478e-06,8.60118234413676e-06,6.958646736165974e-06,0.0,35,0.0,8.79289200383937e-06,9.371480587105908e-07,1.47811442730017e-06,6.377629688358866e-06,0.0,28,0.1428571428571428,2.573715391918085e-05,3.468767090453184e-06,1.80060560523998e-05,4.262329639459495e-06,0.0,37,0.0,1.135265665652696e-05,2.4824005322443554e-06,4.252458438713802e-06,4.617797003447777e-06,0.0,36,0.1428571428571428,9.41278904065257e-06,1.592271701156278e-06,3.451212478466914e-06,4.369304861029377e-06,0.0,30,0.0,1.6213611161219887e-05,4.200736839266028e-06,6.770831987523707e-06,5.2420423344301526e-06,0.0,37,0.0,1.039615017361939e-05,2.008606998060713e-06,3.619039262048318e-06,4.768503913510358e-06,0.0,30,0.1428571428571428,1.5031953807920218e-05,4.295364306017291e-06,6.477761871792609e-06,4.258827630110318e-06,0.0,29,0.0
56,2800,1.1389701285224874e-05,2.241635229438544e-06,4.675523086916655e-06,4.472542968869675e-06,0.0,35,0.0,1.977399006136693e-05,4.165372502029641e-06,8.691516995895654e-06,6.917099199199583e-06,0.0,35,0.0,9.05071101442445e-06,1.1626420928223524e-06,1.5535305237790451e-06,6.334537829388864e-06,0.0,28,0.1428571428571428,2.567161573097109e-05,3.4276956739631714e-06,1.801735197659582e-05,4.226568307785783e-06,0.0,37,0.0,1.1819649444078095e-05,2.989888116644579e-06,4.236941094859503e-06,4.5928204599476885e-06,0.0,36,0.1428571428571428,1.1838829777843785e-05,3.979040684498614e-06,3.528629804350203e-06,4.331159288994968e-06,0.0,30,0.0,1.6195210264413618e-05,4.253162387612974e-06,6.74421971780248e-06,5.197827249503462e-06,0.0,37,0.0,1.0206280421698466e-05,1.8905475371866487e-06,3.575976506908773e-06,4.739756150229368e-06,0.0,30,0.1428571428571428,1.5178040484897792e-05,4.742845703731291e-06,6.215263510966906e-06,4.219932179694297e-06,0.0,29,0.0
57,2850,1.1196918421774171e-05,2.188857934015686e-06,4.555257874017116e-06,4.452801931620343e-06,0.0,35,0.0,2.011951073654928e-05,4.915243607683806e-06,8.328106559929438e-06,6.87616102368338e-06,0.0,35,0.0,9.396933819516562e-06,1.6089658174678334e-06,1.4959612144593848e-06,6.292006219155155e-06,0.0,28,0.1428571428571428,2.591925294836983e-05,3.644115849965601e-06,1.807197077141609e-05,4.203166554361815e-06,0.0,35,0.0,1.0860094334930182e-05,2.2463057121058227e-06,4.05646960643935e-06,4.557318789011333e-06,0.0,36,0.1428571428571428,9.847424735198729e-06,2.1026323793194024e-06,3.442321258262382e-06,4.302471552364295e-06,0.0,29,0.0,1.6041296476032585e-05,4.188374077784829e-06,6.699772711726837e-06,5.153149231773568e-06,0.0,37,0.0,1.0182273399550468e-05,1.8632102865012712e-06,3.607965254559531e-06,4.711098426923854e-06,0.0,30,0.1428571428571428,1.4325723896035925e-05,3.925150849681813e-06,6.220323939487571e-06,4.1802486521191895e-06,0.0,29,0.0
58,2900,1.1742233255063184e-05,2.3354505174211222e-06,4.969859219272621e-06,4.436923063622089e-06,0.0,33,0.0,1.9254539438406937e-05,3.922664745914517e-06,8.496613190800417e-06,6.835262411186704e-06,0.0,35,0.0,8.918023922888096e-06,1.168389871963882e-06,1.4996658137533814e-06,6.249968464544509e-06,0.0,28,0.1428571428571428,2.698106982279569e-05,4.610845735442126e-06,1.820634861360304e-05,4.163875928497873e-06,0.0,35,0.1428571428571428,1.0748868589871565e-05,2.238201659565675e-06,3.996518444182584e-06,4.5141482587496284e-06,0.0,36,0.1428571428571428,1.0054039194073994e-05,2.26548763748724e-06,3.5201217087887926e-06,4.2684296204242855e-06,0.0,29,0.0,1.5969411833793856e-05,4.119098321098136e-06,6.74259854349657e-06,5.107714969199151e-06,0.0,37,0.0,1.0253163054585455e-05,1.944664973052568e-06,3.625820454544737e-06,4.682677172240801e-06,0.0,30,0.1428571428571428,1.5665247701690532e-05,5.363646778278053e-06,6.16141187492758e-06,4.14018950323225e-06,0.0,29,0.0
59,2950,1.200389760924736e-05,2.7901542125619017e-06,4.7762719077582005e-06,4.437471488927258e-06,0.0,33,0.1428571428571428,2.2245454601943493e-05,6.138463504612446e-06,9.312035217590164e-06,6.794954970246181e-06,0.0,35,0.0,8.536526365787722e-06,8.428475553046155e-07,1.4857763517284184e-06,6.207902060850756e-06,0.0,28,0.1428571428571428,2.680549732758664e-05,4.523533334577223e-06,1.81648265424883e-05,4.117136541026412e-06,0.0,35,0.1428571428571428,1.0612880032567771e-05,2.1850780740351183e-06,3.9495826058555394e-06,4.47821912530344e-06,0.0,36,0.1428571428571428,9.26015400182223e-06,1.6098067590064602e-06,3.425979457460926e-06,4.224367785354843e-06,0.0,29,0.0,1.5827788956812583e-05,4.130420620640507e-06,6.634807959926548e-06,5.0625603762455285e-06,0.0,37,0.0,1.0170442692469804e-05,1.989043767025578e-06,3.527104809109005e-06,4.654294571082573e-06,0.0,30,0.1428571428571428,1.4042477232578676e-05,3.89412343793083e-06,6.0487654991447926e-06,4.099588295503054e-06,0.0,29,0.0
60,3000,1.118033833336085e-05,2.243961489512003e-06,4.510910912358668e-06,4.425465249369154e-06,0.0,33,0.1428571428571428,1.9222903574700467e-05,4.37058361058007e-06,8.097461432043929e-06,6.754858532076469e-06,0.0,35,0.0,9.983905329136178e-06,2.336134684810532e-06,1.481721710661077e-06,6.166048478917219e-06,0.0,28,0.1428571428571428,2.554180900915526e-05,3.4128795505239395e-06,1.8054868633043952e-05,4.074060598213691e-06,0.0,35,0.1428571428571428,1.2112668628105894e-05,3.597607019401039e-06,4.073721811437281e-06,4.441339569893898e-06,0.0,36,0.1428571428571428,9.168476026388817e-06,1.5983150660758838e-06,3.398427679712768e-06,4.171732598479139e-06,0.0,28,0.0,1.608127058716491e-05,4.396896656544413e-06,6.667408342764247e-06,5.016965587856248e-06,0.0,37,0.0,1.039024573401548e-05,2.236121417809045e-06,3.528029083099682e-06,4.626094778359402e-06,0.0,30,0.1428571428571428,1.4313265637611039e-05,4.2581600609992165e-06,5.996660092932871e-06,4.058445483678952e-06,0.0,29,0.0
61,3050,1.1887368600582704e-05,2.975518327730242e-06,4.504642220126698e-06,4.407208052725764e-06,0.0,33,0.1428571428571428,1.896988396765664e-05,3.699741910168086e-06,8.555437489121687e-06,6.714705250487896e-06,0.0,35,0.0,9.006458640214987e-06,1.435768581359298e-06,1.4463427078226232e-06,6.124347237346228e-06,0.0,28,0.1428571428571428,2.6608944608597085e-05,4.42569944425486e-06,1.814496317820158e-05,4.038282440887997e-06,0.0,35,0.1428571428571428,1.046965189743787e-05,2.183697461077827e-06,3.88233002013294e-06,4.403624643600779e-06,0.0,36,0.1428571428571428,1.0584633855614811e-05,3.0126564070087625e-06,3.444947196840076e-06,4.127030933886999e-06,0.0,28,0.1428571428571428,1.563114892633166e-05,4.040784915559925e-06,6.619048690481577e-06,4.97131577503751e-06,0.0,37,0.0,1.0510797437746078e-05,2.402954123681411e-06,3.509668431433965e-06,4.598175110004377e-06,0.0,30,0.1428571428571428,1.458890619687736e-05,4.633240678231232e-06,5.9389840316725895e-06,4.016681032226188e-06,0.0,29,0.0
62,3100,1.0888699762290344e-05,2.100917299685534e-06,4.403588263812708e-06,4.384193744044751e-06,0.0,33,0.1428571428571428,1.947995588125196e-05,4.091055870958371e-06,8.714017894817516e-06,6.6748812059813645e-06,0.0,35,0.0,8.378941856790334e-06,8.559624689041812e-07,1.4397704717339366e-06,6.083208972995635e-06,0.0,28,0.1428571428571428,2.572837001935113e-05,3.677204631458153e-06,1.8048958736471832e-05,4.00220551455277e-06,0.0,35,0.1428571428571428,1.1665994861687068e-05,3.3170920232805656e-06,3.983618626079988e-06,4.36528443970019e-06,0.0,36,0.1428571428571428,8.905192771635484e-06,1.4426615280171973e-06,3.3702049222483765e-06,4.092326435056748e-06,0.0,28,0.1428571428571428,1.5646115571144037e-05,4.12566669183434e-06,6.594833394046873e-06,4.925615485262824e-06,0.0,37,0.0,1.0447130080137867e-05,2.3339059680438368e-06,3.5427926832198864e-06,4.570431428874144e-06,0.0,30,0.1428571428571428,1.4999511222413275e-05,5.140085249877302e-06,5.8845198509516194e-06,3.974905666837003e-06,0.0,29,0.0
63,3150,1.1820988220279103e-05,3.0045121093280613e-06,4.451650511327898e-06,4.364826054370496e-06,0.0,33,0.1428571428571428,1.942995368153788e-05,4.09755512009724e-06,8.696810255059972e-06,6.635586942138616e-06,0.0,35,0.0,8.310661542054731e-06,8.540265525880386e-07,1.4145631439532735e-06,6.042071618139744e-06,0.0,28,0.1428571428571428,2.512042374291923e-05,3.173026925651357e-06,1.7981557903112844e-05,3.965838914155029e-06,0.0,35,0.1428571428571428,1.0443995051900856e-05,2.288607447553659e-06,3.829065008176258e-06,4.326322141423589e-06,0.0,36,0.1428571428571428,9.594242328603286e-06,2.1449079667945625e-06,3.3911278478626627e-06,4.058206286572386e-06,0.0,28,0.1428571428571428,1.5622048522345722e-05,4.157609055255307e-06,6.584913990081986e-06,4.87952638650313e-06,0.0,37,0.0,1.1018069926649332e-05,2.7733808565244544e-06,3.7016811802459415e-06,4.543007889878936e-06,0.0,30,0.1428571428571428,1.412586061633192e-05,4.251228801877005e-06,5.941786184848752e-06,3.932846539100865e-06,0.0,29,0.0
64,3200,1.2717197932943236e-05,3.726758905031602e-06,4.64231970909168e-06,4.3481195461936295e-06,0.0,33,0.1428571428571428,1.8588783859740943e-05,3.665041049316642e-06,8.327275281772017e-06,6.596467756025959e-06,0.0,35,0.0,8.692303708812688e-06,1.2145660548412709e-06,1.4762811133550713e-06,6.00145631324267e-06,0.0,28,0.1428571428571428,2.5104405722231604e-05,3.188253685948439e-06,1.7986909369938076e-05,3.9292431210924406e-06,0.0,35,0.1428571428571428,1.0601086614769883e-05,2.47538514486223e-06,3.837082658719737e-06,4.288619038561592e-06,0.0,36,0.1428571428571428,8.971863280748948e-06,1.5609010688422131e-06,3.386368462088285e-06,4.024594090878964e-06,0.0,28,0.1428571428571428,1.6505946405231953e-05,5.04425270264619e-06,6.628546088904841e-06,4.833148523175623e-06,0.0,37,0.0,1.028614042297704e-05,2.270585582664353e-06,3.500135790091008e-06,4.515419277595356e-06,0.0,30,0.1428571428571428,1.344294287264347e-05,3.7159541079745395e-06,5.836469426867552e-06,3.890519110427704e-06,0.0,29,0.0
65,3250,1.1173327038704883e-05,2.561053179306328e-06,4.281462679500692e-06,4.330810952524189e-06,0.0,33,0.1428571428571428,1.844796497607604e-05,3.508381041683606e-06,8.381708539673127e-06,6.557874712598277e-06,0.0,35,0.0,8.588529453845695e-06,1.151896071860392e-06,1.4758468296349747e-06,5.960785983916139e-06,0.0,28,0.1428571428571428,2.876788857975044e-05,4.070682734891307e-06,2.08033907256322e-05,3.893815119226929e-06,0.0,34,0.1428571428571428,1.0135963748325594e-05,2.16703188016254e-06,3.714051445058432e-06,4.254880423104623e-06,0.0,36,0.1428571428571428,8.995365533337463e-06,1.6626278238618395e-06,3.3414642075513257e-06,3.99127338823746e-06,0.0,28,0.1428571428571428,1.533489194116555e-05,3.9734022720949724e-06,6.588594260392711e-06,4.7728958634252194e-06,0.0,36,0.0,9.861767466645688e-06,1.8859906276702527e-06,3.487759386189282e-06,4.488018021220341e-06,0.0,30,0.1428571428571428,1.3956359907751903e-05,4.355978944659e-06,5.745988346461672e-06,3.854393071378581e-06,0.0,29,0.0
66,3300,1.0571655366220511e-05,2.085710775645566e-06,4.173101388005307e-06,4.312843429943314e-06,0.0,33,0.1428571428571428,1.838834396039601e-05,3.5887658214051044e-06,8.279983376269229e-06,6.519594535348006e-06,0.0,35,0.0,8.354123565368354e-06,1.018513444250857e-06,1.4156095176076633e-06,5.920001058257185e-06,0.0,28,0.1428571428571428,2.6468453143024817e-05,3.69871781913389e-06,1.885369056253694e-05,3.916044533980312e-06,0.0,34,0.1428571428571428,9.87082785286475e-06,1.939901494552032e-06,3.7102020087331766e-06,4.22072389483219e-06,0.0,36,0.1428571428571428,1.0615474820951931e-05,3.104766165051842e-06,3.552320777089335e-06,3.958387424063403e-06,0.0,28,0.1428571428571428,1.534528928459622e-05,4.073583568242611e-06,6.524566288135247e-06,4.747139882965712e-06,0.0,36,0.0,1.0053783626062796e-05,2.115861207130365e-06,3.476896836218657e-06,4.461025127966423e-06,0.0,30,0.1428571428571428,1.333645559498109e-05,3.8066414163040463e-06,5.698935183318099e-06,3.830878995358944e-06,0.0,29,0.0
67,3350,1.0969600225507747e-05,2.4677660803718027e-06,4.207547135592904e-06,4.294287009543041e-06,0.0,33,0.1428571428571428,1.807085209293291e-05,3.2905190892051905e-06,8.298698958242312e-06,6.481633135990705e-06,0.0,35,0.0,8.331830031238496e-06,1.0373760233051144e-06,1.4154753671391518e-06,5.878978754481068e-06,0.0,28,0.1428571428571428,2.683515049284324e-05,4.392186838231282e-06,1.85315620910842e-05,3.91140110878041e-06,0.0,34,0.1428571428571428,1.0966683475999162e-05,2.3015084025246324e-06,4.51903770226636e-06,4.146136689087143e-06,0.0,35,0.1428571428571428,8.700462785782292e-06,1.459845861973008e-06,3.3150820399896475e-06,3.9255346564459614e-06,0.0,28,0.1428571428571428,1.583789344294928e-05,4.454890131455613e-06,6.666266926913522e-06,4.716735475085443e-06,0.0,36,0.0,9.977948138839564e-06,2.0391648831719067e-06,3.5046339235123014e-06,4.434150014276384e-06,0.0,30,0.1428571428571428,1.3250488336780109e-05,3.834955805359641e-06,5.608772880805191e-06,3.8067589684942504e-06,0.0,29,0.0
68,3400,1.1795406862802338e-05,3.143910817016149e-06,4.376013293949654e-06,4.275482751836535e-06,0.0,33,0.1428571428571428,1.849111504270695e-05,3.923157692042878e-06,8.123746738419868e-06,6.444210157496855e-06,0.0,35,0.0,8.0589215940563e-06,8.374464641747181e-07,1.38370887725614e-06,5.837765911564929e-06,0.0,28,0.1428571428571428,2.55871782428585e-05,3.400833520572633e-06,1.8291959349880926e-05,3.894386281899642e-06,0.0,34,0.1428571428571428,1.0652393029886298e-05,2.328665459572221e-06,4.172052740614163e-06,4.15167551182094e-06,0.0,34,0.1428571428571428,8.633202014607377e-06,1.420519993189373e-06,3.319667257528636e-06,3.893014763889369e-06,0.0,28,0.1428571428571428,1.5196998901956247e-05,3.994983671873342e-06,6.522750027215807e-06,4.679265657614451e-06,0.0,36,0.0,1.039653579937294e-05,2.4080827643047087e-06,3.581054443202447e-06,4.407399046613136e-06,0.0,30,0.1428571428571428,1.315124609391205e-05,3.7920115119050024e-06,5.576966032094788e-06,3.7822687772859354e-06,0.0,29,0.0
69,3450,1.10291857708944e-05,2.5793910936044995e-06,4.193705080979271e-06,4.2560895963106304e-06,0.0,33,0.1428571428571428,2.363997737120372e-05,9.08620404516114e-06,8.146941581799183e-06,6.406832198990742e-06,0.0,35,0.0,8.391638402827084e-06,1.1800905213021906e-06,1.415541873939219e-06,5.796005552838324e-06,0.0,28,0.1428571428571428,2.560751818236895e-05,3.4417189453961328e-06,1.8298776922165416e-05,3.867021860060049e-06,0.0,34,0.1428571428571428,1.3788670003123116e-05,2.8069141535524977e-06,6.882281468278961e-06,4.099474608665332e-06,0.0,33,0.1428571428571428,9.248185051546898e-06,1.974394990611472e-06,3.4131510346924188e-06,3.860639026243007e-06,0.0,28,0.1428571428571428,1.6691617929609492e-05,5.44599561180803e-06,6.605252565350384e-06,4.640368842956377e-06,0.0,36,0.0,9.806757589103654e-06,1.986288680200232e-06,3.439537294980255e-06,4.3809313865494914e-06,0.0,30,0.1428571428571428,1.483852702222066e-05,5.475503257912351e-06,5.599835276370868e-06,3.76318803319009e-06,0.0,29,0.0
70,3500,1.0389549970568623e-05,2.0831932943110587e-06,4.069838723808061e-06,4.236518179823179e-06,0.0,33,0.1428571428571428,1.9755396351683885e-05,4.45690466222004e-06,8.92898333404446e-06,6.369508355419384e-06,0.0,35,0.0,8.10253550298512e-06,9.660301429903484e-07,1.3823496374243405e-06,5.754155154136242e-06,0.0,28,0.1428571428571428,2.5718600227264687e-05,3.520675818435848e-06,1.8365135474596173e-05,3.832789388980018e-06,0.0,34,0.1428571428571428,1.0905343515332788e-05,2.204436668762355e-06,4.656917099055136e-06,4.043989520141622e-06,0.0,32,0.1428571428571428,8.825591066852212e-06,1.666105049480393e-06,3.331217840241152e-06,3.828267836070154e-06,0.0,28,0.1428571428571428,1.5235069440677762e-05,4.037541202706052e-06,6.586676136066672e-06,4.610852101905039e-06,0.0,36,0.0,9.701019735075532e-06,1.9247006548539503e-06,3.4215911455248715e-06,4.354727479949361e-06,0.0,30,0.1428571428571428,1.2864685231761541e-05,3.6522367281577317e-06,5.468430572364014e-06,3.744017476492445e-06,0.0,29,0.0
71,3550,1.0404364729765804e-05,2.2543897557625314e-06,3.933480456908001e-06,4.216494289721595e-06,0.0,33,0.1428571428571428,1.80234983417904e-05,3.354749196660123e-06,8.336185601365287e-06,6.332563771138666e-06,0.0,35,0.0,7.843800631235354e-06,7.462454618689662e-07,1.3850637969881063e-06,5.7124912018480245e-06,0.0,28,0.1428571428571428,2.561889232310932e-05,3.517154254950583e-06,1.8293270841240883e-05,3.808466772170505e-06,0.0,34,0.1428571428571428,1.0506788385100664e-05,2.0488776044658152e-06,4.470433395908913e-06,3.987477157352259e-06,0.0,32,0.2857142857142857,8.421522579737939e-06,1.3508695246855495e-06,3.274632490501972e-06,3.7960205645504175e-06,0.0,28,0.1428571428571428,1.5744230040581897e-05,4.51470305051771e-06,6.648444923484931e-06,4.581082066579256e-06,0.0,36,0.0,9.66992047324311e-06,1.9003691704710943e-06,3.4409276850055903e-06,4.328624072513776e-06,0.0,30,0.1428571428571428,1.3960183423478156e-05,4.793309472006513e-06,5.442161636892706e-06,3.724711632457911e-06,0.0,29,0.0
72,3600,1.0368283255957069e-05,2.139290927516413e-06,4.032880951854168e-06,4.19611069446546e-06,0.0,33,0.1428571428571428,1.8315791749046184e-05,3.887569164362503e-06,8.132289622153621e-06,6.29593296253006e-06,0.0,35,0.0,7.857928721932694e-06,8.320792517224618e-07,1.3537716085920692e-06,5.6720773500273935e-06,0.0,28,0.1428571428571428,2.564537135185674e-05,3.5774651223619003e-06,1.828127460612449e-05,3.7866313959966647e-06,0.0,34,0.1428571428571428,1.035507557389792e-05,2.054067863355158e-06,4.372850526124239e-06,3.928156729671173e-06,0.0,32,0.2857142857142857,8.332928700838238e-06,1.3210077440817258e-06,3.2480156733072363e-06,3.763905169762438e-06,0.0,28,0.1428571428571428,1.5296645869966596e-05,4.208948666928336e-06,6.536687124025775e-06,4.551010533759836e-06,0.0,36,0.0,9.82763867796166e-06,2.086706444970332e-06,3.437969098740723e-06,4.302963134250604e-06,0.0,30,0.1428571428571428,1.2858047739428002e-05,3.697472948260838e-06,5.455397058540257e-06,3.705177505253232e-06,0.0,29,0.0
73,3650,1.2515558410086667e-05,3.951269263779977e-06,4.388727575133089e-06,4.175561116426252e-06,0.0,32,0.1428571428571428,1.886022437247448e-05,3.715265847858973e-06,8.885577699402347e-06,6.259380370465806e-06,0.0,35,0.0,8.008903932932299e-06,9.76379055828147e-07,1.396836751155206e-06,5.635688012262108e-06,0.0,28,0.1428571428571428,2.5068475224543363e-05,3.154791329507134e-06,1.814940696931444e-05,3.764276698348112e-06,0.0,34,0.1428571428571428,1.00037696029176e-05,1.8229874285680123e-06,4.3064242163382005e-06,3.87435784432455e-06,0.0,32,0.2857142857142857,8.559611160308123e-06,1.58973330144363e-06,3.228368541385862e-06,3.741509317478631e-06,0.0,28,0.1428571428571428,1.494952812208794e-05,3.829559318546671e-06,6.59970010019606e-06,4.5202682485978585e-06,0.0,36,0.0,1.0104426110046916e-05,2.3586503630212974e-06,3.4683480407693423e-06,4.277427706256276e-06,0.0,30,0.1428571428571428,1.424674155714456e-05,5.176455943001201e-06,5.38484709977638e-06,3.6854382869933033e-06,0.0,29,0.0
74,3700,1.100564441003371e-05,2.777622739813524e-06,4.073051968589425e-06,4.154969246883411e-06,0.0,32,0.1428571428571428,1.7993937944993377e-05,3.2239954634860624e-06,8.546999197278637e-06,6.222943284228677e-06,0.0,35,0.0,8.02632075647125e-06,1.0270058510286615e-06,1.399803636559227e-06,5.599511041509686e-06,0.0,28,0.1428571428571428,2.506758937670384e-05,3.204256472599809e-06,1.812202754081227e-05,3.7413039990497055e-06,0.0,34,0.1428571428571428,1.148679803009145e-05,3.241041895307717e-06,4.423963673616527e-06,3.8217926885408815e-06,0.0,32,0.2857142857142857,8.263782547146548e-06,1.3066323845123406e-06,3.234957148379181e-06,3.722192786881351e-06,0.0,28,0.1428571428571428,1.5003095541032964e-05,3.836495579889743e-06,6.674595624645008e-06,4.492003881750861e-06,0.0,36,0.0,9.733612387208268e-06,1.986016059163376e-06,3.4955567116412567e-06,4.252039161656285e-06,0.0,30,0.1428571428571428,1.2647691619349644e-05,3.5963657865067944e-06,5.385733857110608e-06,3.6655922031059163e-06,0.0,29,0.0
75,3750,1.156240796262864e-05,3.2546060992899584e-06,4.174345576757332e-06,4.133456513955025e-06,0.0,32,0.1428571428571428,1.8099606677424163e-05,3.49931588061736e-06,8.414078365603928e-06,6.1862119764555246e-06,0.0,35,0.0,7.601009201607667e-06,7.024721639936615e-07,1.334974285782664e-06,5.56356280867476e-06,0.0,28,0.1428571428571428,2.4830878828652203e-05,3.002438234034344e-06,1.8110327800968665e-05,3.71811165678082e-06,0.0,34,0.1428571428571428,9.77679155766964e-06,1.7891394463731558e-06,4.208919108350528e-06,3.7787328892591177e-06,0.0,32,0.2857142857142857,9.425930329598486e-06,2.465776333337999e-06,3.257512616983149e-06,3.702640697156312e-06,0.0,28,0.1428571428571428,1.5037025150377303e-05,3.905533503711922e-06,6.65544166622567e-06,4.476050435187062e-06,0.0,36,0.0,1.0224495781585574e-05,2.504990789020667e-06,3.492884161460097e-06,4.226620603731135e-06,0.0,30,0.1428571428571428,1.4106513845035806e-05,5.093988420412643e-06,5.367121502786176e-06,3.645403921836987e-06,0.0,29,0.0
