,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7
33,1650.0,0.0006161410710774362,0.00030923818121664226,8.083909960987512e-06,0.0,27,3.0,0.0005185109912417829,0.000309190945699811,7.045244274195284e-06,0.0,30,4.0,0.0004718853742815554,0.0002697393065318465,7.456565526808845e-06,0.0,32,4.0,0.001068023149855435,0.0005647247890010476,7.707237273280043e-06,0.0,26,4.0,0.0009305648854933679,0.0004165962163824588,7.130511221475899e-06,0.0,19,4.0,0.0008793623419478536,0.00035004992969334126,7.96579297457356e-06,0.0,28,2.0,0.0010166976135224104,0.00047981346142478287,5.968353434582241e-06,0.0,23,5.0,0.0011966796591877937,0.0005401637172326446,8.195080226869322e-06,0.0,31,1.0
34,1700.0,0.0005854814662598073,0.0002992020163219422,8.187098501366563e-06,0.0,27,3.0,0.0005206168279983103,0.00030342995887622237,7.113610990927555e-06,0.0,30,4.0,0.0004343259788583964,0.0002586470218375325,7.509542683692416e-06,0.0,32,4.0,0.0010193049674853683,0.0005576717667281628,7.80267237132648e-06,0.0,26,4.0,0.0008935590740293264,0.00040346055175177753,7.209988780232379e-06,0.0,19,4.0,0.000840660824906081,0.00034371187211945653,8.069228897511493e-06,0.0,28,2.0,0.0009665117249824107,0.0004732281668111682,6.021324679750251e-06,0.0,22,5.0,0.0011828257702291012,0.000531413999851793,8.294533472508192e-06,0.0,30,2.0
35,1750.0,0.0005542716826312244,0.0002942593418993056,8.2849956015707e-06,0.0,26,3.0,0.00046829116763547063,0.00029659413849003613,7.1857716648082715e-06,0.0,30,4.0,0.0004180548421572894,0.0002494870568625629,7.560789981653215e-06,0.0,32,4.0,0.0009820018894970417,0.0005499892286024988,7.901408025645651e-06,0.0,26,4.0,0.0008570356294512749,0.0003911959647666663,7.28866143617779e-06,0.0,19,4.0,0.000810549536254257,0.00033743627136573195,8.170709406840615e-06,0.0,28,2.0,0.0009343397105112672,0.00046679319348186255,6.073796612326987e-06,0.0,22,5.0,0.0011382465017959476,0.0005236252909526229,8.396898010687437e-06,0.0,30,2.0
36,1800.0,0.0005248253000900149,0.00028181090601719916,8.38100731925806e-06,0.0,26,3.0,0.00043761267443187535,0.00029152625938877463,7.260294751176843e-06,0.0,29,4.0,0.00040261721005663276,0.00024026658502407372,7.610938155266922e-06,0.0,32,4.0,0.0009452554513700306,0.0005423349211923778,8.003592483873945e-06,0.0,26,4.0,0.0008284046198241413,0.00038182458956725895,7.364196790149435e-06,0.0,19,4.0,0.0007726734038442373,0.00033115895348601043,8.271423212136142e-06,0.0,28,2.0,0.0009232012671418488,0.0004616913793142885,6.131941063358681e-06,0.0,22,5.0,0.001105553819797933,0.000516189553309232,8.494830581184942e-06,0.0,29,2.0
37,1850.0,0.00048804120160639286,0.0002736189926508814,8.471405635646079e-06,0.0,26,3.0,0.0004166861472185701,0.00028698352980427444,7.3372566475882195e-06,0.0,29,4.0,0.00038708667852915823,0.00023241591406986117,7.659314178454224e-06,0.0,32,4.0,0.0009158719913102686,0.0005346809048205614,8.108087058644742e-06,0.0,26,4.0,0.0007917946786619723,0.00037305353907868266,7.43659757063142e-06,0.0,19,4.0,0.000739606621209532,0.0003251992748118937,8.37354855320882e-06,0.0,28,2.0,0.0008802490774542093,0.0004554137121886015,6.1940186242281925e-06,0.0,22,5.0,0.001065179007127881,0.0005094517255201936,8.593302482040599e-06,0.0,29,2.0
38,1900.0,0.0004827168886549771,0.0002670204557944089,8.558278750570025e-06,0.0,26,3.0,0.0003897369606420398,0.0002832320751622319,7.414993888232857e-06,0.0,29,4.0,0.00037370569771155715,0.00022422226902563125,7.706817996222526e-06,0.0,32,4.0,0.0008873732294887304,0.000527357857208699,8.213970431825146e-06,0.0,26,4.0,0.0007749052019789815,0.00036535828257910907,7.507093414460542e-06,0.0,19,4.0,0.0007017655298113823,0.0003194241726305336,8.476296898152214e-06,0.0,28,2.0,0.0008821893716230989,0.0004504435055423528,6.256107099034125e-06,0.0,22,5.0,0.0010303445160388947,0.0005037323571741581,8.689909918757621e-06,0.0,29,2.0
39,1950.0,0.0004348774382378906,0.00026086755678988993,8.642263310321141e-06,0.0,26,3.0,0.00038791546830907464,0.00028099396149627864,7.490969892387511e-06,0.0,27,4.0,0.0003617645998019725,0.00021649381960742176,7.752936653560027e-06,0.0,31,4.0,0.0008390138391405344,0.0005220326129347086,8.3200848166598e-06,0.0,26,4.0,0.0007267361506819725,0.0003577489696908742,7.574958090117434e-06,0.0,19,4.0,0.0006792077329009771,0.00031258718809112906,8.577417247579433e-06,0.0,27,3.0,0.0008348855772055686,0.00044355192221701145,6.320517968561035e-06,0.0,21,5.0,0.000999419717118144,0.0004981441306881607,8.784822057350539e-06,0.0,29,2.0
40,2000.0,0.0004107781278435141,0.0002544579328969121,8.723097380425315e-06,0.0,26,3.0,0.0003496719291433692,0.00027566830976866186,7.582562830066308e-06,0.0,27,4.0,0.0003429607313591987,0.00021024318994022906,7.806851499481127e-06,0.0,31,4.0,0.0008038923260755837,0.0005147829069755971,8.424465704592876e-06,0.0,25,4.0,0.0006918639992363751,0.00035083547118119895,7.639973773621023e-06,0.0,19,4.0,0.0006392654031515121,0.0003071263199672103,8.68578990775859e-06,0.0,27,3.0,0.0008400032529607415,0.00043821395956911147,6.378979378496297e-06,0.0,21,5.0,0.0009718926157802343,0.0004922961816191673,8.878542757884134e-06,0.0,29,2.0
41,2050.0,0.0003887015045620501,0.0002495886292308569,8.802780030237045e-06,0.0,26,3.0,0.0003281612880527973,0.0002717440656851977,7.668911166547332e-06,0.0,27,4.0,0.0003277113428339362,0.00020229732035659254,7.851077498344239e-06,0.0,30,4.0,0.0007692422950640321,0.0005084014846943319,8.530359991709702e-06,0.0,25,4.0,0.0006605714443139732,0.0003447912458796054,7.70350652601337e-06,0.0,19,4.0,0.0006100037135183811,0.00030103090102784336,8.792387234279886e-06,0.0,27,3.0,0.0007890074630267918,0.00043163428199477494,6.434555416490184e-06,0.0,21,5.0,0.0009505023481324315,0.000487801298731938,8.971514034783468e-06,0.0,29,2.0
42,2100.0,0.0003613279841374606,0.00024403163115493953,8.880379937181715e-06,0.0,26,3.0,0.0003091814578510821,0.0002677594020497054,7.759043000987731e-06,0.0,27,4.0,0.00031389659852720797,0.0001978410145966336,7.898182047938462e-06,0.0,30,4.0,0.0007403615745715797,0.0005013153422623873,8.639014595246408e-06,0.0,25,4.0,0.0006371294148266315,0.0003390224010217935,7.76754768594401e-06,0.0,19,4.0,0.0005785456742160022,0.0002951237256638706,8.896839972294401e-06,0.0,27,3.0,0.0007818876183591783,0.00042592978570610285,6.4877967815846205e-06,0.0,21,5.0,0.0009168618707917631,0.0004821975599043071,9.059704098035581e-06,0.0,29,2.0
43,2150.0,0.0003514060517773032,0.00023966655135154724,8.956629244494252e-06,0.0,26,3.0,0.00031267438316717744,0.00026392482686787844,7.85037536843447e-06,0.0,27,4.0,0.00031118758488446474,0.0001925688557093963,7.94154402683489e-06,0.0,30,4.0,0.000711629749275744,0.0004945615073665977,8.747352694626898e-06,0.0,25,4.0,0.0006019692518748343,0.0003334684297442436,7.830863069102634e-06,0.0,19,4.0,0.0005510462215170264,0.00028876267606392503,9.000821592053398e-06,0.0,27,3.0,0.0007421850459650159,0.00041920208605006337,6.539417881867848e-06,0.0,21,5.0,0.0008743413491174579,0.00047696521505713463,9.145015610556584e-06,0.0,29,2.0
44,2200.0,0.0003445881884545088,0.00023537332890555263,9.03268391994061e-06,0.0,26,3.0,0.0002811300801113248,0.00026112596970051527,7.941327567095868e-06,0.0,27,4.0,0.0003174876037519425,0.00018782084225676954,7.985107913555112e-06,0.0,30,4.0,0.0006760306423529983,0.0004885572707280517,8.856167369231116e-06,0.0,25,4.0,0.0005775194731540978,0.0003290327440481633,7.892947905929759e-06,0.0,19,4.0,0.0005263792118057609,0.00028322264552116394,9.100765055336524e-06,0.0,27,3.0,0.0007277189870364964,0.0004129546578042209,6.588212727365317e-06,0.0,21,5.0,0.0008339768974110484,0.0004721502773463726,9.227919690601993e-06,0.0,29,2.0
45,2250.0,0.0003109368262812495,0.00023063061235006899,9.107091500482056e-06,0.0,26,3.0,0.00026016563060693443,0.0002570394135545939,8.031032848521136e-06,0.0,27,4.0,0.0002724833320826292,0.0001850351836765185,8.029242962948047e-06,0.0,30,4.0,0.0006440427387133241,0.0004816916480194777,8.965299457486253e-06,0.0,25,4.0,0.0005522608407773077,0.00032440299401059747,7.954006832733285e-06,0.0,19,4.0,0.0005120577407069504,0.00027748398133553565,9.198722182190977e-06,0.0,27,3.0,0.0006935031851753592,0.00040607538539916277,6.634274086536607e-06,0.0,21,5.0,0.0007961203227750957,0.00046650960575789213,9.307181244366802e-06,0.0,29,2.0
46,2300.0,0.0003053805266972631,0.00022700340196024626,9.1803176474059e-06,0.0,26,3.0,0.0002486931625753641,0.0002533723891247064,8.11997233540751e-06,0.0,27,4.0,0.00025734741939231753,0.0001809375244192779,8.070420335570816e-06,0.0,30,4.0,0.0006159358308650553,0.00047564320266246796,9.07388766790973e-06,0.0,25,4.0,0.0005202341126278043,0.0003197664045728743,8.015226740099024e-06,0.0,19,4.0,0.0004861260240431875,0.0002718479372560978,9.29443194763735e-06,0.0,27,3.0,0.0006743933772668242,0.00039984978502616286,6.679246325802524e-06,0.0,21,5.0,0.000755795743316412,0.00046044858754612505,9.386846613779198e-06,0.0,29,2.0
47,2350.0,0.0002820085210260004,0.00022283534053713083,9.252260497305542e-06,0.0,26,3.0,0.00024231200222857296,0.0002500082191545516,8.2083042798331e-06,0.0,27,4.0,0.00025060074403882027,0.00017719670722726732,8.108864676614758e-06,0.0,30,4.0,0.0005853648181073368,0.00047027342952787876,9.181075256492477e-06,0.0,25,4.0,0.0005013752379454672,0.00031542990473099053,8.075589903455693e-06,0.0,19,4.0,0.0004499265633057803,0.0002685260260477662,9.3895150712342e-06,0.0,27,3.0,0.0006423927843570709,0.0003928654477931559,6.722583748342004e-06,0.0,21,5.0,0.0007602154510095716,0.00045480349217541516,9.46374984778231e-06,0.0,29,2.0
48,2400.0,0.000274032965535298,0.00021858533727936447,9.323864105681423e-06,0.0,26,3.0,0.0002252547419629991,0.00024607114028185606,8.295241059386171e-06,0.0,27,4.0,0.00023417653574142605,0.00017422052042093128,8.143545528582763e-06,0.0,30,4.0,0.0005619233124889433,0.00046174039016477764,9.28542431211099e-06,0.0,25,4.0,0.00047201651614159346,0.00031173863681033254,8.135448297252879e-06,0.0,19,4.0,0.0004269322380423546,0.00026393256848677993,9.482680070505012e-06,0.0,27,3.0,0.0006227216799743474,0.0003852633817587048,6.763614237570437e-06,0.0,21,5.0,0.0006811187486164272,0.0004481244832277298,9.539146958559286e-06,0.0,29,2.0
49,2450.0,0.00025810961960814893,0.00021536996064241976,9.394959306519013e-06,0.0,26,3.0,0.00020921275427099317,0.0002417921496089548,8.381108273169957e-06,0.0,26,4.0,0.00022303227160591632,0.00017180692520923913,8.173068636097014e-06,0.0,30,4.0,0.0005262054037302732,0.00045490567572414875,9.38769881031476e-06,0.0,25,4.0,0.0004553899634629488,0.0003084820928052068,8.193899702746421e-06,0.0,19,4.0,0.0004269609344191849,0.00025962103973142803,9.573142961016856e-06,0.0,27,3.0,0.0005894372588954866,0.0003764483262784779,6.801761173846899e-06,0.0,21,5.0,0.0006469968357123435,0.00043988163815811276,9.61318892223062e-06,0.0,29,2.0
50,2500.0,0.0002494118525646627,0.0002114400122081861,9.466085430176463e-06,0.0,26,3.0,0.00022435402206610888,0.0002385517582297325,8.459897799184546e-06,0.0,26,4.0,0.00021395637304522097,0.00016828876687213778,8.197463102987967e-06,0.0,30,4.0,0.0005001462996006012,0.0004477416514419019,9.489194781053811e-06,0.0,25,4.0,0.00046335914521478117,0.00030551216332241893,8.252350198745262e-06,0.0,19,4.0,0.00041772527038119733,0.0002574442478362471,9.66295920079574e-06,0.0,27,3.0,0.0005635171546600759,0.0003676566993817687,6.836822649347596e-06,0.0,21,5.0,0.0005984048475511372,0.00043295667273923755,9.685519216873217e-06,0.0,29,2.0
51,2550.0,0.00023226322082336992,0.00020761266932822764,9.534111086395569e-06,0.0,26,3.0,0.0001873812871053815,0.0002352099836571142,8.551895007258281e-06,0.0,26,4.0,0.00020389472774695605,0.00016574836627114564,8.222003089031205e-06,0.0,29,4.0,0.00047461403300985694,0.00044021342182531953,9.58789314609021e-06,0.0,25,4.0,0.00041715538827702403,0.0003013499081134796,8.309328222821932e-06,0.0,19,4.0,0.0003712987818289548,0.0002531089121475816,9.749292985361535e-06,0.0,27,3.0,0.0005435031489469111,0.0003583849174901843,6.869013759569498e-06,0.0,21,5.0,0.0005907779559493065,0.0004240244161337614,9.754787242854945e-06,0.0,29,2.0
52,2600.0,0.0002296366437803954,0.00020463773398660123,9.602541467756964e-06,0.0,26,3.0,0.0001842992496676743,0.00023218788555823267,8.644497938803397e-06,0.0,26,4.0,0.0001920337090268731,0.00016243824211414903,8.243102456617635e-06,0.0,28,4.0,0.000487911602249369,0.00043201472726650536,9.684868018666748e-06,0.0,25,4.0,0.00039683104841969907,0.0002977238909807056,8.365123903786298e-06,0.0,19,4.0,0.000352250412106514,0.0002492942148819566,9.835538548941258e-06,0.0,27,3.0,0.0005121881258673966,0.00034881397732533514,6.899088020873023e-06,0.0,21,5.0,0.0005928882746957242,0.0004182032134849578,9.825714187172707e-06,0.0,28,2.0
53,2650.0,0.0002159267314709723,0.0002011704636970535,9.66956667980412e-06,0.0,26,3.0,0.00017914756608661264,0.00022865631035529077,8.73695080372272e-06,0.0,26,4.0,0.00017951616609934717,0.0001604898425284773,8.268538294942118e-06,0.0,28,4.0,0.00042606305214576423,0.0004253526567481458,9.78042407950852e-06,0.0,25,4.0,0.0003751891490537673,0.0002947855682577938,8.4189887274988e-06,0.0,19,4.0,0.00034134119050577283,0.00024636226589791477,9.916701856127474e-06,0.0,27,3.0,0.00048622660688124597,0.0003397942055016756,6.9279408307920676e-06,0.0,21,5.0,0.0005054161883890629,0.00040789827471598983,9.90528587863082e-06,0.0,28,2.0
54,2700.0,0.00021137334988452494,0.00019801857706625015,9.73444457486039e-06,0.0,26,3.0,0.00016120093641802669,0.00022607897699344903,8.828793397697154e-06,0.0,26,4.0,0.00017016736092045903,0.00015777484804857522,8.291242920677178e-06,0.0,28,4.0,0.000475855718832463,0.0004156921640969813,9.874547686195001e-06,0.0,25,4.0,0.00035662311711348593,0.0002914474462158978,8.472527952108067e-06,0.0,19,4.0,0.00032843841472640634,0.00024313836183864623,9.997905181080569e-06,0.0,27,3.0,0.00046219880459830165,0.00033058025292120874,6.954871423658915e-06,0.0,21,5.0,0.0004646006564144045,0.00039936142275109887,9.974671229429077e-06,0.0,28,2.0
55,2750.0,0.00020490276801865548,0.00019479432376101613,9.799523468245752e-06,0.0,26,3.0,0.00015517017163801938,0.00022284217993728817,8.917421837395523e-06,0.0,26,4.0,0.0001684242015471682,0.00015571191033814102,8.30630051495973e-06,0.0,28,4.0,0.00038663882878609,0.0004089383874088526,9.96454127744073e-06,0.0,25,4.0,0.00037762659485451877,0.0002888197486754507,8.524169061274733e-06,0.0,19,4.0,0.00038245186442509294,0.00023962622799444944,1.0077282240672503e-05,0.0,27,3.0,0.0004495400353334844,0.0003224564716219902,6.979296813369729e-06,0.0,21,5.0,0.00046010396908968687,0.0003917151771020144,1.0047026989923324e-05,0.0,27,2.0
56,2800.0,0.00022087854449637234,0.0001913440355565399,9.860385034698993e-06,0.0,25,3.0,0.00014852391905151308,0.00022024037025403231,9.005384526972193e-06,0.0,26,4.0,0.00015938933938741684,0.0001522518286947161,8.315615559695289e-06,0.0,28,4.0,0.00036311501753516495,0.00040013593388721347,1.0057261533802375e-05,0.0,25,4.0,0.0003297024522908032,0.0002848051080945879,8.573876584705431e-06,0.0,19,4.0,0.000297403457807377,0.0002372833259869367,1.0153944458579645e-05,0.0,27,3.0,0.00040905989590100944,0.0003139495092909783,7.001397989370162e-06,0.0,21,5.0,0.00041738947038538754,0.0003819162957370281,1.0125269909622148e-05,0.0,27,2.0
57,2850.0,0.00020843453239649534,0.00018812283815350384,9.931453860190231e-06,0.0,25,3.0,0.00014540352276526392,0.00021695590112358332,9.090354069485329e-06,0.0,26,4.0,0.00014792596630286425,0.00015081097080837935,8.320384040416684e-06,0.0,27,4.0,0.0003760814724955708,0.00039054398075677454,1.0148953151656315e-05,0.0,25,4.0,0.00031192871392704546,0.0002819466171786189,8.622951099823695e-06,0.0,19,4.0,0.00028752884827554226,0.0002342683292226866,1.0228471182927024e-05,0.0,27,3.0,0.00038964327541179955,0.0003060175513383001,7.0246696850517765e-06,0.0,20,5.0,0.00040126798558048904,0.00037395599065348506,1.0205416401731782e-05,0.0,27,2.0
58,2900.0,0.00018802763952407986,0.00018585358338896185,1.0002496310335118e-05,0.0,24,3.0,0.00015342306869570166,0.00021419483528006822,9.17320267035393e-06,0.0,26,4.0,0.0001427243259968236,0.00014677521539852023,8.323399924847763e-06,0.0,27,4.0,0.00046191748697310686,0.0003802914870902896,1.0239486073260196e-05,0.0,25,4.0,0.00031091287382878363,0.0002792667073663324,8.669083399581723e-06,0.0,19,4.0,0.0002744714147411287,0.00023112029884941876,1.0299308996764012e-05,0.0,27,3.0,0.00036038554389961064,0.000299241510219872,7.062994882289786e-06,0.0,20,5.0,0.0003807269677054137,0.00036383996484801173,1.0283632036589552e-05,0.0,27,2.0
59,2950.0,0.00022185152920428663,0.0001832976413425058,1.0081083928525914e-05,0.0,24,3.0,0.00013248855248093605,0.00021131457469891757,9.254269571101759e-06,0.0,26,4.0,0.0001554862392367795,0.00014387477131094784,8.330327545991167e-06,0.0,27,4.0,0.000313048338284716,0.00037224552943371236,1.0327582458558027e-05,0.0,25,4.0,0.0002887627051677555,0.0002762509393505752,8.713348506717011e-06,0.0,19,4.0,0.0002706649829633534,0.0002285722439410165,1.0369504707341548e-05,0.0,27,3.0,0.000345988548360765,0.00029327967786230147,7.099640697560972e-06,0.0,20,5.0,0.00038424308877438307,0.00035447755362838507,1.036343201121781e-05,0.0,27,2.0
60,3000.0,0.000177578825969249,0.00018034348613582551,1.01517671282636e-05,0.0,24,3.0,0.00014219795411918312,0.00020943205163348466,9.333550224255305e-06,0.0,26,4.0,0.00014192741946317255,0.00014215412375051528,8.336537575814873e-06,0.0,27,4.0,0.00031073697027750313,0.00036185813951306045,1.041743962559849e-05,0.0,25,4.0,0.0002792279119603336,0.0002739648916758597,8.752716894377954e-06,0.0,18,4.0,0.0002584204194135964,0.00022572538000531495,1.0436863703944255e-05,0.0,27,3.0,0.0003246931592002511,0.000287185626802966,7.135976375138853e-06,0.0,19,5.0,0.0004182529228273779,0.0003479856241028756,1.0448380635352805e-05,0.0,26,2.0
61,3050.0,0.00017552236386109143,0.0001770573144312948,1.0217523595201783e-05,0.0,24,3.0,0.00012814789079129696,0.00020623390446417034,9.411398423253559e-06,0.0,26,4.0,0.00013081141514703631,0.0001397400046698749,8.343479748873506e-06,0.0,27,4.0,0.00028562574880197644,0.0003517023869790137,1.050739228958264e-05,0.0,25,4.0,0.00026608319603838027,0.0002707808744162321,8.798061571724247e-06,0.0,18,4.0,0.0002544918388593942,0.0002229207893833518,1.0501355973246973e-05,0.0,27,3.0,0.00029699152219109237,0.00028113179723732173,7.173952781158732e-06,0.0,19,5.0,0.00031496930751018226,0.0003410790814086795,1.0552059393376112e-05,0.0,26,2.0
62,3100.0,0.00017764349468052387,0.00017458015645388514,1.0283746632921975e-05,0.0,24,3.0,0.00011678888404276222,0.00020362572104204446,9.48829165281495e-06,0.0,26,4.0,0.00012278712529223412,0.00013692052743863314,8.351078577106819e-06,0.0,27,4.0,0.00027119656442664564,0.0003407264011912048,1.0581790775177069e-05,0.0,24,4.0,0.0002552355290390551,0.00026858170167542994,8.84719247551402e-06,0.0,18,4.0,0.00024267961271107197,0.00022010768589098006,1.0564971489657182e-05,0.0,27,3.0,0.0002923500433098525,0.0002767705009318888,7.211506272142287e-06,0.0,18,5.0,0.0003020905423909426,0.0003340916591696441,1.0643691894074436e-05,0.0,26,2.0
63,3150.0,0.000168490078067407,0.00017201187438331544,1.0350196134822909e-05,0.0,24,3.0,0.00011785254173446447,0.00020122883142903447,9.563725143379997e-06,0.0,26,4.0,0.00012562623305711895,0.0001353679981548339,8.360335414181463e-06,0.0,27,4.0,0.00025962849031202495,0.00033043601433746517,1.0683215805329382e-05,0.0,24,4.0,0.0002690973924472928,0.0002664257772266865,8.900059583538678e-06,0.0,18,4.0,0.00023425256949849427,0.00021741223463322967,1.062551837094361e-05,0.0,27,3.0,0.0002614941040519625,0.0002712359419092536,7.2465759330953006e-06,0.0,18,5.0,0.0003019312862306833,0.0003287329454906285,1.0741896403487772e-05,0.0,26,2.0
64,3200.0,0.00016383067122660577,0.0001698606210993603,1.0413265044917352e-05,0.0,24,3.0,0.00010960243525914848,0.00019885752408299595,9.636804861656856e-06,0.0,26,4.0,0.00018384100985713303,0.0001321251766057685,8.371172043553088e-06,0.0,27,4.0,0.00028622656827792525,0.0003190506249666214,1.078842342394637e-05,0.0,24,4.0,0.00023632786178495735,0.00026395468739792705,8.957140380516648e-06,0.0,17,4.0,0.00023221086303237826,0.00021486601326614618,1.0684514563763514e-05,0.0,27,3.0,0.0002451632753945887,0.00026679408620111644,7.278636530827498e-06,0.0,18,5.0,0.0003119355533272028,0.0003226549888495356,1.0843121344805695e-05,0.0,26,2.0
65,3250.0,0.00016805861378088593,0.0001675854146014899,1.0477216164872516e-05,0.0,24,3.0,0.00011025029380107298,0.00019626657012850046,9.708468496683054e-06,0.0,26,4.0,0.00011602565791690722,0.00013032271817792207,8.38188952911878e-06,0.0,27,4.0,0.0002609220100566745,0.00031111837597563863,1.0893270882661454e-05,0.0,24,4.0,0.0002285982045577839,0.00026188953779637814,9.008390406961553e-06,0.0,17,4.0,0.00022191586322151124,0.0002122149453498423,1.0741524420154747e-05,0.0,27,3.0,0.00023070804309099913,0.00026246311608701944,7.309821739909239e-06,0.0,18,5.0,0.00027439830591902137,0.0003170232812408358,1.0941078471660148e-05,0.0,26,2.0
