,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4
50,2500,0.0046964827924966,0.0036537337582558,0.0010423416970297,4.072262527188286e-07,0.0,50,0.0,4.832883860217407e-06,9.676814443082549e-07,3.525921329128323e-06,3.392813141545048e-07,0.0,30,0.1428571428571428,0.0144423143938183,0.0086067961528897,0.0058350907638669,4.271499562946701e-07,0.0,49,0.0,0.070665031671524,0.0461663864552974,0.0244981963187456,4.489050695610786e-07,0.0,53,0.0,0.005144557915627956,0.003773760749027133,0.001370417419821024,3.8011123137948744e-07,0.0,53,0.0
51,2550,0.0047045825049281,0.0036535847466439,0.0010505893733352,4.0828851410879e-07,0.0,50,0.0,4.774828539666487e-06,9.653293773226324e-07,3.470568572083721e-06,3.389306471035525e-07,0.0,30,0.1428571428571428,0.0145810768008232,0.0087023181840777,0.0058783306740224,4.285597583475465e-07,0.0,49,0.0,0.0723903179168701,0.0472418330609798,0.0251480396836996,4.502201988998422e-07,0.0,53,0.0,0.005175587721168995,0.00380161521025002,0.0013735919492319226,3.802159653787385e-07,0.0,53,0.0
52,2600,0.0047843921929597,0.0037242856342345,0.001059697358869,4.092891288109968e-07,0.0,50,0.0,4.679216090153204e-06,8.780680218478665e-07,3.4625857097125845e-06,3.385625859664288e-07,0.0,30,0.1428571428571428,0.0146585181355476,0.0087281204760074,0.0059299669228494,4.299049294331781e-07,0.0,49,0.0,0.0738051831722259,0.0480478256940841,0.0257569029927253,4.514118927545496e-07,0.0,53,0.0,0.005218119826167822,0.00383598729968071,0.0013817520812153816,3.803257300205587e-07,0.0,53,0.0
53,2650,0.0047739576548337,0.0037047979421913,0.0010687494650483,4.101916033505404e-07,0.0,50,0.0,4.649122274713591e-06,8.783931662037503e-07,3.432520088608726e-06,3.38209048322824e-07,0.0,30,0.1428571428571428,0.0145845981314778,0.0086243851110339,0.0059597818180918,4.312239241244242e-07,0.0,49,0.0,0.0753993317484855,0.0490902327001094,0.0263086427003145,4.5250376956573756e-07,0.0,53,0.0,0.005233546253293753,0.0038445224054157734,0.0013886431697756052,3.8041028460611415e-07,0.0,53,0.0
54,2700,0.0048433835618197,0.0037650268059223,0.00107794534415,4.111691112029803e-07,0.0,50,0.0,4.751045707962476e-06,9.762765103005222e-07,3.436859287830885e-06,3.3790982456594065e-07,0.0,30,0.1428571428571428,0.0147929172962903,0.0088099287822842,0.0059825568459928,4.3248724068689626e-07,0.0,49,0.0,0.0769405141472816,0.0500547364354133,0.0268853195011615,4.535860966825568e-07,0.0,53,0.0,0.005242960061877966,0.0038509636651724577,0.0013916157186031342,3.804835273513163e-07,0.0,53,0.0
55,2750,0.0049194036982953,0.0038334538694471,0.0010855379514396,4.121190784189821e-07,0.0,50,0.0,4.5716924432781525e-06,8.509661029165727e-07,3.383020612091059e-06,3.377058988007775e-07,0.0,30,0.1428571428571428,0.0148981101810932,0.0088878199458122,0.0060098567046225,4.337286725331069e-07,0.0,49,0.0,0.078452244400978,0.0510547459125518,0.0273970458656549,4.546622562884295e-07,0.0,53,0.0,0.0052913459949195385,0.003896009176969528,0.001394956256262958,3.805248240951187e-07,0.0,53,0.0
56,2800,0.0049541322514414,0.0038602591957896,0.0010934600140899,4.130314152916981e-07,0.0,50,0.0,4.60872888652375e-06,9.050019684764266e-07,3.366216105860076e-06,3.375106132352812e-07,0.0,30,0.1428571428571428,0.015044311992824,0.009005032479763,0.0060388441197574,4.349045923390804e-07,0.0,49,0.0,0.0799855813384056,0.0520606040954589,0.027924520894885,4.556813735234755e-07,0.0,53,0.0,0.005327117163687944,0.003923278301954269,0.001403458183631301,3.8057828533055726e-07,0.0,53,0.0
57,2850,0.0049767978489398,0.0038734953850507,0.00110288860742,4.139109819334408e-07,0.0,50,0.0,4.672769591707038e-06,9.88040369520604e-07,3.3474298106739298e-06,3.3729929782566614e-07,0.0,30,0.1428571428571428,0.015104915946722,0.0090591162443161,0.0060453643091022,4.360761636235111e-07,0.0,49,0.0,0.0814511105418205,0.0530154407024383,0.028435219079256,4.5668838311030413e-07,0.0,53,0.0,0.005338778253644705,0.003932286985218525,0.0014061105903238058,3.806093502589647e-07,0.0,53,0.0
58,2900,0.0050410008989274,0.0039300764910876,0.0011105092708021,4.147923675645871e-07,0.0,50,0.0,4.70071336167166e-06,1.0104921557285709e-06,3.3531534882058622e-06,3.370680019543215e-07,0.0,30,0.1428571428571428,0.0152348661795258,0.0091516217216849,0.0060828081332147,4.371946147330165e-07,0.0,49,0.0,0.0829945281147956,0.0539753437042236,0.0290187336504459,4.5764926426272723e-07,0.0,53,0.0,0.0053622848354279995,0.00394859816879034,0.001413305988535285,3.806596566846565e-07,0.0,53,0.0
59,2950,0.0051056235097348,0.003987384494394,0.0011178229469805,4.157873547683266e-07,0.0,50,0.0,4.500670911511406e-06,8.552460712962784e-07,3.308565055704093e-06,3.368594150288118e-07,0.0,30,0.1428571428571428,0.0151553535833954,0.009044362232089,0.006110553164035,4.383020950626815e-07,0.0,49,0.0,0.0848584473133087,0.0552238523960113,0.0296341329813003,4.5862753950132173e-07,0.0,53,0.0,0.005394096951931715,0.0039749592542648315,0.0014187569031491876,3.8074185226832924e-07,0.0,53,0.0
60,3000,0.0051457886584103,0.0040163756348192,0.0011289962567389,4.16710946637977e-07,0.0,50,0.0,4.655409611586947e-06,9.860808631856344e-07,3.3327098662994104e-06,3.366188252584834e-07,0.0,30,0.1428571428571428,0.0153260882943868,0.0091908499598503,0.00613479828462,4.393537835767347e-07,0.0,49,0.0,0.086204819381237,0.0560700893402099,0.03013426810503,4.595903817516956e-07,0.0,53,0.0,0.005441257730126381,0.004017564933747053,0.00142331188544631,3.8081759612396127e-07,0.0,53,0.0
61,3050,0.0051526157185435,0.0040164534002542,0.0011357446201145,4.175419121565938e-07,0.0,50,0.0,4.468477072805399e-06,8.533569939572772e-07,3.2790469504107023e-06,3.360731000157102e-07,0.0,29,0.1428571428571428,0.0153667209669947,0.0092038037255406,0.0061624767258763,4.4039200020051794e-07,0.0,49,0.0,0.0876603573560714,0.0570232272148132,0.0306366700679063,4.60525399148537e-07,0.0,53,0.0,0.005457135383039713,0.0040271650068461895,0.0014295893488451838,3.8087245002316195e-07,0.0,53,0.0
62,3100,0.0052312519401311,0.0040881200693547,0.001142713590525,4.183693533832411e-07,0.0,50,0.0,4.422171514306683e-06,8.310592534144234e-07,3.2554171411902644e-06,3.356951481237047e-07,0.0,29,0.1428571428571428,0.0154618080705404,0.0092850988730788,0.0061762672848999,4.413854242102389e-07,0.0,49,0.0,0.0894727259874343,0.0582324229180812,0.0312398392707109,4.6154701749401283e-07,0.0,53,0.0,0.005477894097566605,0.00404370529577136,0.0014338078908622265,3.8091357623670774e-07,0.0,53,0.0
63,3150,0.0052616661414504,0.0041081071831285,0.0011531399795785,4.191529399122373e-07,0.0,50,0.0,4.425747647474054e-06,8.822093491289706e-07,3.208059752068948e-06,3.354783189024602e-07,0.0,29,0.1428571428571428,0.0154891870915889,0.0092757930979132,0.0062129516154527,4.4234352003513777e-07,0.0,49,0.0,0.0906581133604049,0.0589361265301704,0.0317215248942375,4.6252088736764563e-07,0.0,53,0.0,0.005499659106135368,0.004059648606926203,0.0014396298211067915,3.809853126313101e-07,0.0,53,0.0
64,3200,0.0053377454169094,0.0041771843098104,0.0011601411970332,4.19931666328921e-07,0.0,50,0.0,4.477709353523096e-06,9.567107781549566e-07,3.1833512821322074e-06,3.376469805971283e-07,0.0,28,0.1428571428571428,0.0156623385846614,0.0094476891681551,0.0062142056412994,4.4325503267828026e-07,0.0,49,0.0,0.0923822820186615,0.0601293742656707,0.0322524420917034,4.634801484826312e-07,0.0,53,0.0,0.005532553419470787,0.004087804351001978,0.0014443682739511132,3.811085207416909e-07,0.0,53,0.0
65,3250,0.0053600198589265,0.0041916402988135,0.0011679593008011,4.206792993954878e-07,0.0,50,0.0,4.6036866478971206e-06,1.0956863434330444e-06,3.170088575643604e-06,3.379118993507291e-07,0.0,28,0.1428571428571428,0.0155942793935537,0.0093623846769332,0.0062314504757523,4.441525902620924e-07,0.0,49,0.0,0.0944091826677322,0.0615886561572551,0.0328200608491897,4.6440507617262483e-07,0.0,53,0.0,0.005545292980968952,0.004099775105714798,0.0014451363822445273,3.8135871704980673e-07,0.0,53,0.0
66,3300,0.0054004243575036,0.0042251399718225,0.0011748630786314,4.2139365064031153e-07,0.0,50,0.0,4.325901045376668e-06,8.297760700770596e-07,3.158293111482635e-06,3.378316932867165e-07,0.0,28,0.1428571428571428,0.0156876258552074,0.0094378506764769,0.0062493304722011,4.450476467354747e-07,0.0,49,0.0,0.0953261107206344,0.0620322190225124,0.0332934334874153,4.653089433759306e-07,0.0,53,0.0,0.005600855220109224,0.004147691186517477,0.0014527825405821204,3.8160177950885554e-07,0.0,53,0.0
67,3350,0.0054045319557189,0.0042203739285469,0.0011837360216304,4.221065523779544e-07,0.0,50,0.0,4.335436642577406e-06,8.16361364286422e-07,3.18145703204209e-06,3.376181325620564e-07,0.0,28,0.1428571428571428,0.0158413853496313,0.0095663387328386,0.0062746023759245,4.459133435830154e-07,0.0,49,0.0,0.0966711863875389,0.0629223808646202,0.0337483324110507,4.661624473101256e-07,0.0,53,0.0,0.005575414746999741,0.004119423218071461,0.0014556099195033312,3.8183503647815087e-07,0.0,53,0.0
68,3400,0.0054289628751575,0.0042376173660159,0.0011909226886928,4.2275397049706953e-07,0.0,50,0.0,4.447402716323268e-06,9.51377217006666e-07,3.158608478770475e-06,3.374172479198023e-07,0.0,28,0.1428571428571428,0.0158243533223867,0.0095459166914224,0.0062779895961284,4.467494250093296e-07,0.0,49,0.0,0.0982360243797302,0.0639673173427581,0.0342682376503944,4.672587294862751e-07,0.0,53,0.0,0.005599882919341326,0.004140856210142374,0.0014586449833586812,3.820548499788856e-07,0.0,53,0.0
69,3450,0.0055236010812222,0.0043235360644757,0.0011996417306363,4.23383113457021e-07,0.0,50,0.0,4.284996975911781e-06,8.090564165286196e-07,3.1387467060994823e-06,3.371939385488077e-07,0.0,28,0.1428571428571428,0.0157578773796558,0.009502132423222,0.0062552974559366,4.473931483062188e-07,0.0,49,0.0,0.1001978889107704,0.0654249638319015,0.0347724556922912,4.683319048126578e-07,0.0,53,0.0,0.005623202305287123,0.004159960895776749,0.001462859334424138,3.8226062315516174e-07,0.0,53,0.0
70,3500,0.0055291368626058,0.004320980515331,0.0012077318970113,4.239975908149063e-07,0.0,50,0.0,4.311513293941971e-06,8.728056855034083e-07,3.101788252024562e-06,3.36919782739642e-07,0.0,28,0.1428571428571428,0.0158033575862646,0.0095425602048635,0.0062603475525975,4.480384347971267e-07,0.0,49,0.0,0.1009333506226539,0.065761886537075,0.0351709984242916,4.693799553479039e-07,0.0,53,0.0,0.005672607570886612,0.004202315118163824,0.0014699100283905864,3.824494285709079e-07,0.0,53,0.0
71,3550,0.0056227520108222,0.0044080428779125,0.0012142846826463,4.245698335125781e-07,0.0,50,0.0,4.274454113328829e-06,8.19030560705869e-07,3.1188142202154268e-06,3.3660958820291853e-07,0.0,28,0.1428571428571428,0.0158262364566326,0.0095679452642798,0.0062578422948718,4.487620799409342e-07,0.0,49,0.0,0.1028006598353385,0.0670936480164527,0.0357065424323082,4.704445188963291e-07,0.0,53,0.0,0.005646198056638241,0.004178069066256285,0.0014677464496344328,3.8260640167209203e-07,0.0,53,0.0
72,3600,0.0056985933333635,0.0044738459400832,0.0012243222445249,4.251265295351914e-07,0.0,50,0.0,4.385077318147523e-06,9.212404847858124e-07,3.1274851153284544e-06,3.363516043464188e-07,0.0,28,0.1428571428571428,0.0159864798188209,0.0097099570557475,0.0062760733999311,4.49483565034825e-07,0.0,49,0.0,0.10403623431921,0.0678883716464042,0.0361473932862281,4.714689509910386e-07,0.0,53,0.0,0.005679834168404341,0.004206492565572262,0.0014729587128385901,3.827546208867716e-07,0.0,53,0.0
73,3650,0.005666694138199,0.00443832622841,0.0012279422953724,4.256457657447754e-07,0.0,50,0.0,4.325865120335948e-06,8.734663765608275e-07,3.1162583127297694e-06,3.361405163104792e-07,0.0,28,0.1428571428571428,0.0161458179354667,0.0097676096484065,0.0063777565956115,4.500340651247825e-07,0.0,48,0.0,0.1059130504727363,0.0692049413919448,0.0367076434195041,4.724857660676207e-07,0.0,53,0.0,0.00567172234877944,0.004196805879473686,0.0014745338121429086,3.829031527402549e-07,0.0,53,0.0
74,3700,0.005678302142769,0.0044405437074601,0.0012373324716463,4.26159289190764e-07,0.0,50,0.0,4.328362138039665e-06,8.865991958373343e-07,3.1058384593052324e-06,3.3592476711419295e-07,0.0,28,0.1428571428571428,0.0161962565034627,0.0097509017214179,0.0064449035562574,4.502751380641712e-07,0.0,48,0.0,0.1071043759584426,0.0699841901659965,0.0371197089552879,4.734128822292405e-07,0.0,53,0.0,0.00571910897269845,0.004240482114255428,0.0014782435027882457,3.8304699501168216e-07,0.0,53,0.0
75,3750,0.0057767643593251,0.0045138644054532,0.0012624730588868,4.2723485194073874e-07,0.0,49,0.0,4.510390226641903e-06,1.0470179176991223e-06,3.1276795198209584e-06,3.35692590169856e-07,0.0,28,0.1428571428571428,0.0161763224750757,0.0096775433048605,0.0064983288757503,4.509006998887344e-07,0.0,48,0.0,0.1086091250181198,0.0710575655102729,0.0375510826706886,4.743053239053552e-07,0.0,53,0.0,0.005747941322624683,0.004264059476554394,0.0014834987232461572,3.8317102735163644e-07,0.0,53,0.0
76,3800,0.0058249994181096,0.0045505999587476,0.0012739716330543,4.278432754745154e-07,0.0,49,0.0,4.463733148440952e-06,9.961555633708483e-07,3.132121264570742e-06,3.354560078605573e-07,0.0,28,0.1428571428571428,0.0161611419171094,0.0095669860020279,0.0065937042236328,4.529763941718557e-07,0.0,47,0.0,0.1099548637866973,0.0722807273268699,0.0376736596226692,4.747023467643885e-07,0.0,52,0.0,0.005727773066610098,0.0042444197461009026,0.0014829699648544192,3.8327488027789514e-07,0.0,53,0.0
77,3850,0.0057926950976252,0.0045081996358931,0.0012840670533478,4.283775751900976e-07,0.0,49,0.0,4.246189746481832e-06,8.172659704541729e-07,3.0937155770516256e-06,3.352081421326148e-07,0.0,28,0.1428571428571428,0.0162843111902475,0.0097353709861636,0.0065484852530062,4.5389782599158934e-07,0.0,47,0.0,0.1125757098197937,0.0737581700086593,0.0388170666992664,4.7533777092212404e-07,0.0,52,0.0,0.00570989865809679,0.004227799363434315,0.0014817160554230213,3.833783353002218e-07,0.0,53,0.0
78,3900,0.0058758929371833,0.0045807282440364,0.001294735702686,4.28844799671424e-07,0.0,49,0.0,4.308023562771268e-06,8.838505891617388e-07,3.089208121309639e-06,3.349648522998905e-07,0.0,28,0.1428571428571428,0.0162360165268182,0.0096509000286459,0.0065846624784171,4.5457741748577973e-07,0.0,47,0.0,0.1146190464496612,0.0751034021377563,0.039515171200037,4.759821479183302e-07,0.0,52,0.0,0.005743452347815037,0.004258340690284967,0.001484728534705937,3.834555570847442e-07,0.0,53,0.0
79,3950,0.0059091509319841,0.0046075512655079,0.001301170210354,4.292718074339064e-07,0.0,49,0.0,4.287213869247353e-06,8.82477081631805e-07,3.0700277875439497e-06,3.3470917060185457e-07,0.0,28,0.1428571428571428,0.0162810534238815,0.0097270021215081,0.0065535963512957,4.551681342945813e-07,0.0,47,0.0,0.1158891022205352,0.0759280323982238,0.0399605892598629,4.765898893310805e-07,0.0,52,0.0,0.005740857217460871,0.004253919702023268,0.0014865539269521832,3.835224049453245e-07,0.0,53,0.0
80,4000,0.0059592397883534,0.0046453550457954,0.0013134549371898,4.296556710414734e-07,0.0,49,0.0,4.393233666633023e-06,9.908917490975e-07,3.0678806979267392e-06,3.344612196087837e-07,0.0,28,0.1428571428571428,0.0162412170320749,0.0096765747293829,0.0065641859546303,4.557041393127293e-07,0.0,47,0.0,0.1179228946566581,0.0774397179484367,0.0404826998710632,4.772957140630751e-07,0.0,52,0.0,0.0057697417214512825,0.004281654022634029,0.0014877037610858679,3.8360133203241276e-07,0.0,53,0.0
81,4050,0.0060119736008346,0.0046914345584809,0.0013201093534007,4.3000466121156933e-07,0.0,49,0.0,4.279143468011171e-06,8.519136827089824e-07,3.093028453804436e-06,3.3420099043723894e-07,0.0,28,0.1428571428571428,0.0147342337295413,0.0088967559859156,0.0058370227925479,4.55386953035486e-07,0.0,46,0.0,0.1192380636930465,0.078384019434452,0.0408535711467266,4.77761716410896e-07,0.0,52,0.0,0.0057886503636837006,0.004298040177673101,0.0014902265975251794,3.8363040744116006e-07,0.0,53,0.0
82,4100,0.0060164276510477,0.0046894922852516,0.0013265049783512,4.303678622363805e-07,0.0,49,0.0,4.381388407637132e-06,1.0042834901469178e-06,3.0428493573708693e-06,3.3425587275814905e-07,0.0,27,0.1428571428571428,0.0149634974077343,0.0091398190706968,0.0058232233859598,4.556551118639618e-07,0.0,46,0.0,0.1204922273755073,0.0793242305517196,0.0411675199866294,4.782140194947715e-07,0.0,52,0.0,0.005777221638709307,0.004286422859877348,0.0014904149575158954,3.83682703386512e-07,0.0,53,0.0
83,4150,0.0060568763874471,0.0047219069674611,0.0013345389161258,4.306826042466129e-07,0.0,49,0.0,4.309867108531762e-06,9.496536108599684e-07,3.025849764526356e-06,3.3436393209740345e-07,0.0,27,0.1428571428571428,0.0150221660733222,0.00922357942909,0.0057981298305094,4.560661750474537e-07,0.0,46,0.0,0.1219371110200882,0.0803643241524696,0.0415723137557506,4.78797801406472e-07,0.0,52,0.0,0.005811911541968584,0.004317398648709059,0.001494129071943462,3.8370677657439956e-07,0.0,53,0.0
84,4200,0.0060825455002486,0.0047399075701832,0.001342206611298,4.309762857701571e-07,0.0,49,0.0,4.236763288645307e-06,9.024374207911024e-07,3.000110609718832e-06,3.342151444485353e-07,0.0,27,0.1428571428571428,0.0150285437703132,0.0092269470915198,0.0058011398650705,4.56533257420233e-07,0.0,46,0.0,0.1234605312347412,0.0815196633338928,0.0419403873383998,4.794213168679562e-07,0.0,52,0.0,0.00582577520981431,0.004330444615334272,0.0014949468895792961,3.8374909649974143e-07,0.0,53,0.0
85,4250,0.0061447089537978,0.0047970819287002,0.0013471958227455,4.312925057092798e-07,0.0,49,0.0,4.271703346603317e-06,9.399601594850536e-07,2.9977782105561346e-06,3.3396491971871e-07,0.0,27,0.1428571428571428,0.0148424431681633,0.0090989982709288,0.0057429885491728,4.567339715322305e-07,0.0,46,0.0,0.1247722506523132,0.0825454220175743,0.0422263517975807,4.800544388672279e-07,0.0,52,0.0,0.005827457178384066,0.0043321833945810795,0.0014948899624869227,3.837729991573724e-07,0.0,53,0.0
86,4300,0.006140352692455,0.0047842329367995,0.0013556880876421,4.315988348935207e-07,0.0,49,0.0,4.363468178780749e-06,9.759917247720296e-07,3.0538174087269e-06,3.336589600166917e-07,0.0,27,0.1428571428571428,0.0148865170776844,0.0091561656445264,0.0057298941537737,4.572039529193717e-07,0.0,46,0.0,0.1265748441219329,0.0839540064334869,0.0426203608512878,4.807261007044872e-07,0.0,52,0.0,0.005821874365210533,0.004327250178903341,0.001494240597821772,3.837915016902116e-07,0.0,53,0.0
87,4350,0.0061713722534477,0.0048163314349949,0.0013546079862862,4.325854376929783e-07,0.0,48,0.0,4.258954049873864e-06,9.321665856987238e-07,2.993494035763433e-06,3.33293542098545e-07,0.0,27,0.1428571428571428,0.0150551479309797,0.0093288887292146,0.0057258019223809,4.5765730760649603e-07,0.0,46,0.0,0.1280974149703979,0.0850995928049087,0.0429973416030406,4.814245926354488e-07,0.0,52,0.0,0.005826008506119251,0.004330612253397703,0.0014950126642361283,3.8380736100407375e-07,0.0,53,0.0
88,4400,0.0061975950375199,0.004847761709243,0.0013493997976183,4.335004177846713e-07,0.0,48,0.0,4.336034180596471e-06,9.956103212971357e-07,3.0074622827669373e-06,3.329616049541073e-07,0.0,27,0.1428571428571428,0.0151326106861233,0.0094213960692286,0.005710756406188,4.58076101494953e-07,0.0,46,0.0,0.1289056539535522,0.0856588557362556,0.0432463139295578,4.821239940611122e-07,0.0,52,0.0,0.005836153402924538,0.004338315688073635,0.0014974537771195173,3.8381222111638635e-07,0.0,53,0.0
89,4450,0.0062201195396482,0.0048710890114307,0.0013485966483131,4.3414078731984773e-07,0.0,48,0.0,4.284947408450535e-06,9.607942956790794e-07,2.9914622245996725e-06,3.3269083132836386e-07,0.0,27,0.1428571428571428,0.0151383839547634,0.0094430046156048,0.0056949211284518,4.584660189266289e-07,0.0,46,0.0,0.1304902136325836,0.0868939980864524,0.0435957387089729,4.827891757486213e-07,0.0,52,0.0,0.005825456231832504,0.004330025520175695,0.001495047239586711,3.8381827494049503e-07,0.0,53,0.0
90,4500,0.0062541137449443,0.0049063041806221,0.0013473749859258,4.346462958437769e-07,0.0,48,0.0,4.388870820548618e-06,1.063717604665726e-06,2.992723011630005e-06,3.324302610963059e-07,0.0,27,0.1428571428571428,0.0151585722342133,0.0094726094976067,0.0056855035945773,4.588407591654686e-07,0.0,46,0.0,0.1322181671857834,0.0882520452141761,0.0439656414091587,4.83419853480882e-07,0.0,52,0.0,0.005832212045788765,0.0043351734057068825,0.0014966547023504972,3.838314057702519e-07,0.0,53,0.0
91,4550,0.0062912907451391,0.0049414825625717,0.0013493731385096,4.3507773739293043e-07,0.0,48,0.0,4.310560598241864e-06,1.010025243886048e-06,2.9683756110898685e-06,3.321596864225285e-07,0.0,27,0.1428571428571428,0.0151069946587085,0.0094763785600662,0.005630156956613,4.590894491229848e-07,0.0,46,0.0,0.1335810124874115,0.0893062502145767,0.0442742779850959,4.840408678319363e-07,0.0,52,0.0,0.005838785320520401,0.004340290557593107,0.0014981110580265522,3.838539441858302e-07,0.0,53,0.0
92,4600,0.0062823891639709,0.0049264724366366,0.0013554814504459,4.3545156813706853e-07,0.0,48,0.0,4.203065145702567e-06,9.044073863151424e-07,2.9667714898096165e-06,3.3188666748174e-07,0.0,27,0.1428571428571428,0.0150968926027417,0.0094875069335103,0.0056089265272021,4.5946194404677954e-07,0.0,46,0.0,0.1350655853748321,0.0904972553253173,0.044567834585905,4.846651222578657e-07,0.0,52,0.0,0.005844484083354473,0.004346304573118687,0.0014977958053350449,3.838553652713017e-07,0.0,53,0.0
93,4650,0.0063257897272706,0.0049676429480314,0.0013577108038589,4.357879674898868e-07,0.0,48,0.0,4.143192199990153e-06,8.262877031484095e-07,2.985301989610889e-06,3.31602450387436e-07,0.0,27,0.1428571428571428,0.0151173546910285,0.0095314690843224,0.0055854255333542,4.598634575359029e-07,0.0,46,0.0,0.1363047510385513,0.0914832279086113,0.04482102394104,4.852731194660009e-07,0.0,52,0.0,0.005842264741659164,0.004342005588114262,0.0014998754486441612,3.8385971379284456e-07,0.0,53,0.0
94,4700,0.0063324733637273,0.0049712834879755,0.0013607540167868,4.360506977718617e-07,0.0,48,0.0,4.375420303404098e-06,1.0435630883876e-06,3.000544211317901e-06,3.313128615900496e-07,0.0,27,0.1428571428571428,0.0151381148025393,0.0095399273559451,0.0055977273732423,4.602464969138964e-07,0.0,46,0.0,0.1383821815252304,0.0931317210197448,0.0452499650418758,4.859043656324502e-07,0.0,52,0.0,0.005852757021784782,0.004353474359959364,0.001498898956924677,3.838622717466933e-07,0.0,53,0.0
95,4750,0.0063469531014561,0.0049850423820316,0.0013614743947982,4.363329821899242e-07,0.0,48,0.0,4.125693521928042e-06,8.159005915331363e-07,2.978765905936598e-06,3.310270813017269e-07,0.0,27,0.1428571428571428,0.0150914462283253,0.0095306150615215,0.0055603706277906,4.606629602221801e-07,0.0,46,0.0,0.1392014473676681,0.093785636126995,0.045415312051773,4.864833158535475e-07,0.0,52,0.0,0.005888743791729212,0.004388120025396347,0.0015002399450168014,3.8385473999369424e-07,0.0,53,0.0
96,4800,0.0063889371231198,0.0050199585966765,0.001368541852571,4.365902270819788e-07,0.0,48,0.0,4.1902098928403575e-06,8.470025818496651e-07,3.0124681416054955e-06,3.30739112541778e-07,0.0,27,0.1428571428571428,0.0152074629440903,0.0096526583656668,0.0055543440394103,4.610663211224164e-07,0.0,46,0.0,0.1409998089075088,0.0952609255909919,0.0457383915781974,4.870692009717459e-07,0.0,52,0.0,0.005870083812624216,0.0043691652826964855,0.001500534825026989,3.838793816157704e-07,0.0,53,0.0
97,4850,0.0064396187663078,0.0050697401165962,0.0013694420922547,4.3684255501830194e-07,0.0,48,0.0,4.157684543315554e-06,8.561552249375382e-07,2.9710913622693624e-06,3.304382687474572e-07,0.0,27,0.1428571428571428,0.0152452997863292,0.0097009195014834,0.0055439192801713,4.614674367076077e-07,0.0,46,0.0,0.1427903622388839,0.0966691225767135,0.0461207553744316,4.876554839938763e-07,0.0,52,0.0,0.005871179513633251,0.004368247464299202,0.0015025485772639513,3.838658244603721e-07,0.0,53,0.0
98,4900,0.0064353314228355,0.005057277623564,0.0013776164269074,4.370744193238352e-07,0.0,48,0.0,4.299316515243845e-06,1.0065851938634296e-06,2.9625757633766625e-06,3.301558137991379e-07,0.0,27,0.1428571428571428,0.0151820685714483,0.009630300104618,0.0055513069964945,4.618817115442653e-07,0.0,46,0.0,0.1440016776323318,0.0976358279585838,0.0463653616607189,4.882354573965131e-07,0.0,52,0.0,0.005856896750628948,0.0043551004491746426,0.001501412596553564,3.838662223643041e-07,0.0,53,0.0
99,4950,0.0064653363078832,0.0050865495577454,0.0013783496106043,4.373208355445968e-07,0.0,48,0.0,4.205422101222212e-06,9.134872129834548e-07,2.9620771329064155e-06,3.2985792586259777e-07,0.0,27,0.1428571428571428,0.0151866013184189,0.0096678920090198,0.0055182473734021,4.622951621513494e-07,0.0,46,0.0,0.1457839161157608,0.0990871116518974,0.0466963201761245,4.888046873929852e-07,0.0,52,0.0,0.005876162555068731,0.004374513402581215,0.0015012654475867748,3.8384990830309107e-07,0.0,53,0.0
100,5000,0.0064752018079161,0.0050913235172629,0.0013834408018738,4.3756216427937044e-07,0.0,48,0.0,4.155908300162992e-06,8.573379091103561e-07,2.9690102110180305e-06,3.29560322143152e-07,0.0,27,0.1428571428571428,0.0151997571811079,0.0096776438876986,0.0055216499604284,4.6271068754322187e-07,0.0,46,0.0,0.1472312957048416,0.1003029271960258,0.0469278767704963,4.893615255241457e-07,0.0,52,0.0,0.00586263881996274,0.004361593630164862,0.0015006613684818149,3.838621012164367e-07,0.0,53,0.0
