,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1
0,0.0,0.37916743755340576,0.0010521155782043934,9.999999747378752e-06,0.0,60,0.3800622820854187,0.0012018221896141768,9.999999747378752e-06,0.0,60
1,50.0,0.0752483382821083,0.0010518499184399843,9.084643352252897e-06,0.0,60,0.07759182900190353,0.0012379728723317385,9.219968887919094e-06,0.0,60
2,100.0,0.03606109693646431,0.0010513529414311051,8.554250598535873e-06,0.0,60,0.038687415421009064,0.0012180742342025042,8.871825230016839e-06,0.0,60
3,150.0,0.030510351061820984,0.0010299900313839316,8.229498234868515e-06,0.0,60,0.03261498361825943,0.0012062820605933666,8.630976481072139e-06,0.0,60
4,200.0,0.017413301393389702,0.0009695114567875862,7.840851139917504e-06,0.0,60,0.018711937591433525,0.0011108738835901022,8.426015483564697e-06,0.0,60
5,250.0,0.011949907056987286,0.0008994780364446342,7.492032636946533e-06,0.0,60,0.014223161153495312,0.0010313012171536684,8.301685738842934e-06,0.0,60
6,300.0,0.009816429577767849,0.0008476469665765762,7.3773139774857555e-06,0.0,54,0.012274108827114105,0.0009750322788022459,8.19447905087145e-06,0.0,58
7,350.0,0.008677800185978413,0.0008104382432065904,7.4314539233455434e-06,0.0,49,0.011048826389014721,0.0009342983248643577,8.109279406198766e-06,0.0,56
8,400.0,0.007871810346841812,0.0007650334155187011,7.562142400274752e-06,0.0,45,0.01016321126371622,0.000909365713596344,8.034817255975213e-06,0.0,54
9,450.0,0.007258250378072262,0.0007094605825841427,7.676576387893874e-06,0.0,44,0.009497136808931828,0.0008916030637919903,7.971044396981597e-06,0.0,53
10,500.0,0.0067798299714922905,0.0006492012762464583,7.668781108804978e-06,0.0,42,0.008975105360150337,0.0008775414316914976,7.905175152700394e-06,0.0,51
11,550.0,0.006393837742507458,0.0006027337512932718,7.582837952213595e-06,0.0,41,0.008541599847376347,0.0008656497811898589,7.848777386243455e-06,0.0,51
12,600.0,0.006070303730666637,0.0005700086476281285,7.486004051315831e-06,0.0,41,0.008150451816618443,0.0008542396244592965,7.786090463923756e-06,0.0,49
13,650.0,0.005788580048829317,0.0005427643773145974,7.3890896601369604e-06,0.0,41,0.007703619077801704,0.000842593377456069,7.731375262665097e-06,0.0,49
14,700.0,0.005535713862627745,0.0005160532309673727,7.324189937207848e-06,0.0,39,0.006752735935151577,0.0008428112487308681,7.689412996114697e-06,0.0,47
15,750.0,0.005283593665808439,0.0004904246889054775,7.2863367677200586e-06,0.0,38,0.005193524062633514,0.000839891959913075,7.650245606782846e-06,0.0,45
16,800.0,0.004940961953252554,0.00046493863919749856,7.288855613296619e-06,0.0,38,0.004196197260171175,0.0008081672713160515,7.533381449320586e-06,0.0,43
17,850.0,0.004043632186949253,0.0004636053345166147,7.338651812460739e-06,0.0,36,0.003514043753966689,0.0007915694732218981,7.388842732325429e-06,0.0,41
18,900.0,0.002544859191402793,0.000468388112494722,7.423229817504762e-06,0.0,34,0.003037978196516633,0.0007660599076189101,7.27398992239614e-06,0.0,39
19,950.0,0.0019258212996646762,0.0004544427793007344,7.490519692510134e-06,0.0,34,0.0026979572139680386,0.0007508409908041358,7.178207397373626e-06,0.0,37
20,1000.0,0.0014981965068727732,0.0004499375354498625,7.49232867747196e-06,0.0,34,0.002433852292597294,0.0007333739777095616,7.103370990080293e-06,0.0,35
21,1050.0,0.0012233511079102755,0.00043946850928477943,7.448040832969127e-06,0.0,33,0.0022350139915943146,0.000715646892786026,7.0471505750902e-06,0.0,35
22,1100.0,0.00104250549338758,0.0004230552585795522,7.3940759648394305e-06,0.0,33,0.0020659270230680704,0.0006971401744522154,6.994731393206166e-06,0.0,35
23,1150.0,0.0009162265341728926,0.000408512627473101,7.3385622272326145e-06,0.0,32,0.0019367034547030926,0.0006772385677322745,6.943354492250364e-06,0.0,33
24,1200.0,0.0008416096679866314,0.00039197903242893517,7.290748726518359e-06,0.0,28,0.0018031913787126541,0.0006654346943832934,6.914730420248816e-06,0.0,31
25,1250.0,0.000766779703553766,0.0003795849625021219,7.2964785431395285e-06,0.0,27,0.0017074529314413667,0.0006543536437675357,6.9100533437449485e-06,0.0,31
26,1300.0,0.0007017211755737662,0.0003683473914861679,7.3309724939463194e-06,0.0,27,0.001603070180863142,0.0006406143656931818,6.911484888405539e-06,0.0,30
27,1350.0,0.0006596659077331424,0.0003587006067391485,7.377055680990452e-06,0.0,26,0.0015181051567196846,0.000629821908660233,6.9122243075980805e-06,0.0,30
28,1400.0,0.0006270871963351965,0.0003504800843074918,7.428885055560386e-06,0.0,26,0.0014477618969976902,0.0006193253793753684,6.925128673174186e-06,0.0,30
29,1450.0,0.0005972955841571093,0.00034276588121429086,7.481090960936854e-06,0.0,26,0.0013819283340126276,0.0006085835047997534,6.940368621144444e-06,0.0,30
30,1500.0,0.0005752223660238087,0.00033522179001010954,7.536008070019307e-06,0.0,26,0.0013424173230305314,0.0005977831897325814,6.958641279197764e-06,0.0,30
31,1550.0,0.0005506054731085896,0.0003290565509814769,7.59324939281214e-06,0.0,26,0.0012893967796117067,0.0005872351466678083,6.977766588533996e-06,0.0,30
32,1600.0,0.0005333673325367272,0.00032282195752486587,7.65405911806738e-06,0.0,26,0.0012153669958934188,0.000578001665417105,6.998805929470109e-06,0.0,30
33,1650.0,0.0005150358192622662,0.0003169180708937347,7.718734195805155e-06,0.0,26,0.0011699809692800045,0.0005668350495398045,7.020354132691864e-06,0.0,30
34,1700.0,0.0005025708233006299,0.0003111757105216384,7.787391041347291e-06,0.0,25,0.0011231431271880865,0.0005558530101552606,7.041895969450707e-06,0.0,30
35,1750.0,0.0005026753060519695,0.0003060230810660869,7.870776244089939e-06,0.0,25,0.0010863762581720948,0.0005444352864287794,7.0615624281344935e-06,0.0,30
36,1800.0,0.0004745011101476848,0.00030134752159938216,7.950688086566515e-06,0.0,25,0.0010381764732301235,0.0005310655105859041,7.079204351612134e-06,0.0,30
37,1850.0,0.00046806526370346546,0.00029677929705940187,8.031492143345531e-06,0.0,25,0.000997740775346756,0.0005172874080017209,7.103176358214114e-06,0.0,28
38,1900.0,0.00044544952106662095,0.0002925169246736914,8.117138349916786e-06,0.0,24,0.0009582110214978456,0.000503864954225719,7.150174042180879e-06,0.0,28
39,1950.0,0.00043771122000180185,0.00028778830892406404,8.209298357542139e-06,0.0,23,0.0009375480585731566,0.0004892807337455451,7.203208042483311e-06,0.0,28
40,2000.0,0.00042469805339351296,0.00028366633341647685,8.305441951961257e-06,0.0,23,0.0008890297613106668,0.00047356108552776277,7.255716809595469e-06,0.0,28
41,2050.0,0.00041106672142632306,0.00027987168869003654,8.407037057622802e-06,0.0,23,0.0008682020707055926,0.00045647777733393013,7.3027586040552706e-06,0.0,27
42,2100.0,0.00039908476173877716,0.00027660487103275955,8.510402039973997e-06,0.0,23,0.00083358638221398,0.00043992584687657654,7.350803571171127e-06,0.0,27
43,2150.0,0.00038365929503925145,0.00027298997156322,8.61418720887741e-06,0.0,23,0.0007968285353854299,0.0004233270010445267,7.395289230771596e-06,0.0,27
44,2200.0,0.0003745949361473322,0.0002694458526093513,8.718089702597354e-06,0.0,23,0.0007711960934102535,0.00040796722169034183,7.434803137584822e-06,0.0,27
45,2250.0,0.0003596461610868573,0.0002661944890860468,8.82209133123979e-06,0.0,23,0.0007437979220412672,0.0003929761005565524,7.468948751920834e-06,0.0,27
46,2300.0,0.0003599543997552246,0.00026283232728019357,8.918772437027656e-06,0.0,22,0.0007144972332753241,0.000380669574951753,7.496621492464328e-06,0.0,27
47,2350.0,0.0003385144518688321,0.0002599247673060745,9.02807278180262e-06,0.0,22,0.0006919894367456436,0.000370465568266809,7.516898222093005e-06,0.0,27
48,2400.0,0.0003378857800271362,0.0002567701449152082,9.140743713942356e-06,0.0,22,0.0006737674702890217,0.00035959668457508087,7.533830284955911e-06,0.0,26
49,2450.0,0.0003247553249821067,0.00025368848582729697,9.253514690499287e-06,0.0,22,0.0006444496102631092,0.00035395787563174963,7.552997885795776e-06,0.0,24
50,2500.0,0.00030988638172857463,0.0002515357336960733,9.365586265630554e-06,0.0,22,0.0006211663130670786,0.0003469367802608758,7.567218290205346e-06,0.0,24
51,2550.0,0.000283314409898594,0.0002482177806086838,9.476637387706432e-06,0.0,22,0.0006041796295903623,0.0003419228596612811,7.576266398245934e-06,0.0,24
52,2600.0,0.0002822248497977853,0.00024583988124504685,9.588141438143793e-06,0.0,22,0.0005844887346029282,0.00033840828109532595,7.5830307650903706e-06,0.0,24
53,2650.0,0.00025816503330133855,0.00024308048887178302,9.699092515802477e-06,0.0,22,0.0005669695674441755,0.00033442737185396254,7.58892974772607e-06,0.0,24
54,2700.0,0.00024610181571915746,0.00024022375873755664,9.81125413090922e-06,0.0,22,0.0005496510420925915,0.000330541399307549,7.594764156237943e-06,0.0,24
55,2750.0,0.0002348380076000467,0.0002375460317125544,9.92298373603262e-06,0.0,22,0.0005375872133299708,0.0003272838075645268,7.5970015132043045e-06,0.0,23
56,2800.0,0.00022508508118335158,0.0002350869181100279,1.0033496437245049e-05,0.0,22,0.0005393303581513464,0.0003237570927012712,7.6064061431679875e-06,0.0,23
57,2850.0,0.00023069154121913016,0.00023321928165387362,1.0143660801986698e-05,0.0,22,0.0004978334181942046,0.00032096877112053335,7.615352842549328e-06,0.0,23
58,2900.0,0.00020261385361663997,0.00023060123203322291,1.0252098945784383e-05,0.0,22,0.0004911479190923274,0.0003175266901962459,7.630380423506722e-06,0.0,22
59,2950.0,0.00019339227583259344,0.00022845627972856164,1.035913282976253e-05,0.0,22,0.0004847864911425859,0.00031417154241353273,7.64556898502633e-06,0.0,22
60,3000.0,0.00018435098172631115,0.00022631145839113742,1.0464560546097346e-05,0.0,22,0.00045844464330002666,0.0003116713196504861,7.66481662139995e-06,0.0,22
61,3050.0,0.0001801378675736487,0.00022428209194913507,1.0571852726570796e-05,0.0,22,0.0004467572143767029,0.00030854091164655983,7.68550580687588e-06,0.0,22
62,3100.0,0.00018073430692311376,0.00022278595133684576,1.0676948477339465e-05,0.0,22,0.0004268109623808414,0.0003046858764719218,7.70758924772963e-06,0.0,22
63,3150.0,0.00019055348820984364,0.00022074913431424648,1.078036439139396e-05,0.0,22,0.0004144263220950961,0.00030139065347611904,7.733094207651448e-06,0.0,22
64,3200.0,0.00018232014554087073,0.0002185272896895185,1.088249064196134e-05,0.0,22,0.00043653135071508586,0.00029905029805377126,7.760750122542959e-06,0.0,22
65,3250.0,0.00014708878006786108,0.0002152987872250378,1.098376014851965e-05,0.0,22,0.00039747371920384467,0.0002949697955045849,7.791464668116532e-06,0.0,22
66,3300.0,0.0001379863970214501,0.0002136790717486292,1.108260858018184e-05,0.0,22,0.0004055939498357475,0.0002941578277386725,7.823788109817542e-06,0.0,21
67,3350.0,0.00013976983609609306,0.00021148024825379252,1.1182329217263032e-05,0.0,22,0.0004015890008304268,0.00028965077945031226,7.858818207751028e-06,0.0,21
68,3400.0,0.00013329503417480737,0.00020950761972926557,1.1279002137598582e-05,0.0,22,0.0003738189989235252,0.0002875712816603482,7.895751878095325e-06,0.0,21
69,3450.0,0.00013593606126960367,0.00020775021403096616,1.1375257599866018e-05,0.0,22,0.0003575767041184008,0.0002850918681360781,7.934156201372389e-06,0.0,21
70,3500.0,0.00012386207527015358,0.0002061410341411829,1.1469265700725373e-05,0.0,22,0.00035038302303291857,0.00028299179393798113,7.974321306392085e-06,0.0,21
71,3550.0,0.00010955201287288219,0.0002038449893007055,1.1562948202481493e-05,0.0,22,0.0003542939084582031,0.0002806812117341906,8.016351785045117e-06,0.0,21
72,3600.0,0.00010337938147131354,0.00020203353778924793,1.1654524314508308e-05,0.0,21,0.00034844689071178436,0.00027969013899564743,8.059329957177397e-06,0.0,21
73,3650.0,0.00010522936645429581,0.000199920978047885,1.1752420505217742e-05,0.0,21,0.0004112287424504757,0.0002766262332443148,8.102944775600918e-06,0.0,21
74,3700.0,0.00010064079833682626,0.00019836222054436803,1.184538359666476e-05,0.0,21,0.00033914833329617977,0.0002753754088189453,8.145851097651757e-06,0.0,21
75,3750.0,9.408369078300893e-05,0.00019659708777908236,1.1936727787542623e-05,0.0,21,0.0003190438146702945,0.0002729991392698139,8.191418601199985e-06,0.0,20
76,3800.0,9.583965584170073e-05,0.0001947765122167766,1.2025621799693909e-05,0.0,21,0.00030904883169569075,0.0002708381216507405,8.236117537308019e-06,0.0,20
77,3850.0,9.131171827903017e-05,0.00019264689763076603,1.2112378499296028e-05,0.0,21,0.0003044212353415787,0.0002692671841941774,8.283438546641264e-06,0.0,20
78,3900.0,8.222461474360898e-05,0.00019085421808995306,1.2198911463201512e-05,0.0,21,0.0002957058313768357,0.0002676194126252085,8.328514923050534e-06,0.0,20
79,3950.0,7.872119022067636e-05,0.00018879373965319246,1.2286239325476345e-05,0.0,21,0.0002906119334511459,0.00026551756309345365,8.372497177333571e-06,0.0,20
80,4000.0,8.449832967016846e-05,0.00018688318959902972,1.2370559488772415e-05,0.0,21,0.00028481014305725694,0.0002636705758050084,8.421468010055833e-06,0.0,20
81,4050.0,7.771777018206194e-05,0.00018479334539733827,1.245292241947027e-05,0.0,21,0.0002807658165693283,0.0002618259168229997,8.466330655210186e-06,0.0,20
82,4100.0,7.404325879178941e-05,0.0001825358922360465,1.253419031854719e-05,0.0,21,0.0003003062738571316,0.0002595294499769807,8.509538020007312e-06,0.0,20
83,4150.0,8.205320773413405e-05,0.0001808873057598248,1.2611681995622348e-05,0.0,21,0.0002722951176110655,0.00025780810392461717,8.556795364711434e-06,0.0,20
84,4200.0,7.233340875245631e-05,0.00017832600860856473,1.2688907190749887e-05,0.0,21,0.000272386270808056,0.00025592674501240253,8.6033578554634e-06,0.0,20
85,4250.0,6.753020716132596e-05,0.00017598159320186824,1.2762975529767573e-05,0.0,21,0.0002635611454024911,0.00025438430020585656,8.649656592751853e-06,0.0,20
86,4300.0,7.136171188903973e-05,0.00017425401892978698,1.2835652341891546e-05,0.0,21,0.0002571416553109884,0.00025294741499237716,8.695870747033041e-06,0.0,20
87,4350.0,6.217259942786768e-05,0.00017192275845445693,1.2905969015264418e-05,0.0,21,0.0002529058256186545,0.0002516143140383065,8.74041325005237e-06,0.0,20
88,4400.0,6.542123446706682e-05,0.00016926124226301908,1.2975207027920987e-05,0.0,21,0.00026628663181327283,0.0002496846718713641,8.782733857515268e-06,0.0,20
89,4450.0,5.7592271332396194e-05,0.00016729405615478754,1.304219495068537e-05,0.0,21,0.0002460877294652164,0.0002486348676029593,8.828903446556069e-06,0.0,20
90,4500.0,6.46139815216884e-05,0.0001653106155572459,1.3106809092278127e-05,0.0,21,0.0002493147912900895,0.00024669646518304944,8.869990779203363e-06,0.0,20
91,4550.0,5.608183710137382e-05,0.00016276024689432234,1.3137746464053635e-05,0.0,21,0.00024539779406040907,0.00024648805265314877,8.893567610357422e-06,0.0,20
92,4600.0,5.522184073925018e-05,0.0001619853574084118,1.3176406355341896e-05,0.0,21,0.00024277948250528425,0.0002467343583703041,8.919706488086376e-06,0.0,20
93,4650.0,5.451736433315091e-05,0.00016093149315565825,1.3227275303506758e-05,0.0,21,0.00024047774786595255,0.00024582582409493625,8.94719414645806e-06,0.0,20
94,4700.0,5.37838859600015e-05,0.00015956874995026737,1.3284383385325782e-05,0.0,21,0.0002384403342148289,0.0002450319589115679,8.977427569334395e-06,0.0,20
95,4750.0,5.3040330385556445e-05,0.00015794101636856794,1.3344642866286449e-05,0.0,21,0.0002364707615924999,0.0002442130062263459,9.010248504637275e-06,0.0,20
96,4800.0,5.246579530648887e-05,0.00015613276627846062,1.3406009202299174e-05,0.0,21,0.00023446671548299491,0.00024325265258084983,9.044456419360358e-06,0.0,20
97,4850.0,5.163958121556789e-05,0.00015415884263347834,1.3474771549226716e-05,0.0,21,0.00023319486354012042,0.0002417968207737431,9.080410563910846e-06,0.0,20
98,4900.0,5.1180100854253396e-05,0.00015205008094199002,1.354372943751514e-05,0.0,21,0.00023044638510327786,0.00024038643459789455,9.116899491345976e-06,0.0,20
99,4950.0,5.0137376092607155e-05,0.00014980576816014946,1.3613047485705465e-05,0.0,21,0.0002285925584146753,0.00023957288067322224,9.15391410671873e-06,0.0,20
