,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9
0,0,0.28438785672187805,0.2833441197872162,0.0010337188141420484,9.999999747378752e-06,0.0,60,0.3928386867046356,0.39148208498954773,0.001346598961390555,9.999999747378752e-06,0.0,60,0.3637734651565552,0.36230918765068054,0.0014542691642418504,9.999999747378752e-06,0.0,60,0.35269859433174133,0.35157501697540283,0.001113574719056487,9.999999747378752e-06,0.0,60,0.3871072828769684,0.3855561912059784,0.0015410690102726221,9.999999747378752e-06,0.0,60,0.38156646490097046,0.38056644797325134,0.0009900180157274008,9.999999747378752e-06,0.0,60,0.31701937317848206,0.3157655596733093,0.0012438144767656922,9.999999747378752e-06,0.0,60,0.3371681571006775,0.3358939290046692,0.0012642169604077935,9.999999747378752e-06,0.0,60,0.37029093503952026,0.36895957589149475,0.0013213470811024308,9.999999747378752e-06,0.0,60,0.35990914702415466,0.35865628719329834,0.0012428519548848271,9.999999747378752e-06,0.0,60
1,50,0.009556186385452747,0.008585575968027115,0.0009619430056773126,8.667618203617167e-06,0.0,60,0.013881071470677853,0.012631779536604881,0.0012413617223501205,7.929903404146899e-06,0.0,60,0.01709733158349991,0.0156951155513525,0.001395303988829255,6.911674518050859e-06,0.0,60,0.012227675877511501,0.010813599452376366,0.0014060947578400373,7.98109067545738e-06,0.0,60,0.014426355250179768,0.012898373417556286,0.0015200492925941944,7.931897016533185e-06,0.0,60,0.011059943586587906,0.009987561032176018,0.0010640209075063467,8.36136950965738e-06,0.0,60,0.014927004463970661,0.013502087444067001,0.0014168830821290612,8.033436643017922e-06,0.0,60,0.013687493279576302,0.012507962062954903,0.0011724889045581222,7.042771358101163e-06,0.0,60,0.01421335618942976,0.012862573377788067,0.0013428025413304567,7.980877853697166e-06,0.0,60,0.011142137460410595,0.010052518919110298,0.0010823504999279976,7.268336048582569e-06,0.0,60
2,100,0.004288505297154188,0.003471704665571451,0.0008085825829766691,8.217826689360663e-06,0.0,60,0.008517419919371605,0.007516084238886833,0.0009938947623595595,7.441036359523423e-06,0.0,60,0.009488272480666637,0.008327685296535492,0.0011543104192242026,6.276790827541845e-06,0.0,60,0.007569791749119759,0.006486137397587299,0.0010764272883534431,7.226891739264829e-06,0.0,60,0.008797679096460342,0.007579636760056019,0.0012109637027606368,7.079117040120764e-06,0.0,60,0.00504936370998621,0.0042749554850161076,0.0007662835414521396,8.125000022118911e-06,0.0,60,0.0076962620951235294,0.006475606933236122,0.0012132233241572976,7.432071924995398e-06,0.0,60,0.00852949544787407,0.007539727725088596,0.0009833602234721184,6.40789312456036e-06,0.0,60,0.009894857183098793,0.00877032708376646,0.0011171300429850817,7.4001522989419755e-06,0.0,60,0.007669208571314812,0.006971299648284912,0.0006913444958627224,6.564258910657372e-06,0.0,60
3,150,0.0017248571384698153,0.0009242689120583236,0.0007930872961878777,7.5008820203947835e-06,0.0,60,0.006349289324134588,0.005605771671980619,0.000736694666557014,6.822800969530363e-06,0.0,60,0.007420897018164396,0.00671424763277173,0.0007007637759670615,5.885406608285848e-06,0.0,53,0.005810713395476341,0.004803600255399942,0.0010004080832004547,6.7049090830550995e-06,0.0,60,0.0073849912732839584,0.0062783258035779,0.0011000685626640916,6.597048468393041e-06,0.0,55,0.002178359078243375,0.0014586143661290407,0.0007119622896425426,7.78237335907761e-06,0.0,60,0.002828481374308467,0.0017577315447852015,0.0010637737577781081,6.97605537425261e-06,0.0,60,0.003146525239571929,0.002151906257495284,0.0009888643398880959,5.754752237407956e-06,0.0,58,0.008420459926128387,0.007408245000988245,0.0010053162695840001,6.898745141370455e-06,0.0,60,0.006383154541254044,0.005792864598333836,0.0005845616688020527,5.72809403820429e-06,0.0,58
4,200,0.0013174379710108042,0.0006054574623703957,0.0007051509455777705,6.829564881627448e-06,0.0,59,0.001949102384969592,0.0013192889746278524,0.000623656960669905,6.156550625746604e-06,0.0,55,0.0029595578089356422,0.0021350744646042585,0.0008191453525796533,5.337763923307648e-06,0.0,50,0.0022370372898876667,0.001324359094724059,0.0009063482284545898,6.3298748500528745e-06,0.0,59,0.002893244381994009,0.00186538218986243,0.0010217706440016627,6.0914944697287865e-06,0.0,49,0.0015838349936529994,0.0009522047475911677,0.0006242033559828997,7.4269678407290485e-06,0.0,59,0.002091572852805257,0.001083029550500214,0.0010019890032708645,6.554530500579858e-06,0.0,58,0.002031833166256547,0.0012289773439988494,0.0007976896595209837,5.1661777433764655e-06,0.0,47,0.007233976386487484,0.006347356364130974,0.0008801468648016453,6.472977929661283e-06,0.0,57,0.0052931481041014194,0.004790725652128458,0.0004977022763341665,4.720248853118392e-06,0.0,51
5,250,0.0010868617100641131,0.0004930451977998018,0.0005874506896361709,6.365809440467274e-06,0.0,51,0.0013797273859381676,0.0008519408875145018,0.0005220979801379144,5.6885392041294836e-06,0.0,45,0.002086327411234379,0.0013550851726904511,0.0007264352170750499,4.807106051885057e-06,0.0,42,0.0017466229619458318,0.0009362418786622584,0.0008044796995818615,5.901426902710227e-06,0.0,54,0.001968268072232604,0.001172074698843062,0.0007904846570454538,5.708845492335968e-06,0.0,46,0.0013283643638715148,0.0007988093420863152,0.0005223770276643336,7.178036412369693e-06,0.0,55,0.001796161406673491,0.0008815685869194567,0.0009085192577913404,6.073447366361506e-06,0.0,54,0.0015926342457532883,0.0009336227085441351,0.0006542220944538713,4.789405011251802e-06,0.0,38,0.002784792333841324,0.0017766074743121862,0.001002222765237093,5.962046998320147e-06,0.0,52,0.002671173308044672,0.001911235973238945,0.0007559379446320236,3.999278305855114e-06,0.0,40
6,300,0.0009038062999024987,0.0003943484043702483,0.0005034687928855419,5.989096734992927e-06,0.0,43,0.0011550732888281345,0.0006650895811617374,0.00048463797429576516,5.34584978595376e-06,0.0,40,0.0016937591135501862,0.001047211466357112,0.0006422291626222432,4.318594619689975e-06,0.0,34,0.0015151203842833638,0.0008473937632516026,0.0006621857755817473,5.540793608815875e-06,0.0,49,0.0015757647342979908,0.0009348321473225951,0.0006355848163366318,5.347815658751642e-06,0.0,44,0.0010784943588078022,0.000626340857706964,0.00044525304110720754,6.900349490024382e-06,0.0,53,0.00154951645527035,0.0007724423194304109,0.0007713687955401838,5.705401235900354e-06,0.0,43,0.001326351542957127,0.0007419072790071368,0.0005798889324069023,4.555333362077363e-06,0.0,33,0.001962218200787902,0.0010545990662649274,0.000902084051631391,5.5351720220642164e-06,0.0,49,0.0017212023958563805,0.0009878665441647172,0.000729789724573493,3.546140760590788e-06,0.0,32
7,350,0.0007119474466890097,0.00024557183496654034,0.00046069471864029765,5.680883987224661e-06,0.0,39,0.0009833804797381163,0.0005265133804641664,0.00045175632112659514,5.110774509375915e-06,0.0,35,0.0014602249721065164,0.0008779290947131813,0.0005782829830422997,4.012944373243954e-06,0.0,32,0.0013638926902785897,0.0007797825965099037,0.0005790115101262927,5.0986764108529314e-06,0.0,46,0.0012726383283734322,0.0007667461177334189,0.0005008166190236807,5.075568878964987e-06,0.0,39,0.0008693921263329685,0.00047216558596119285,0.00039062759606167674,6.59893566989922e-06,0.0,48,0.0013789531076326966,0.0007035396411083639,0.0006698796642012894,5.533766398002626e-06,0.0,40,0.001110497978515923,0.0005673989071510732,0.000538708467502147,4.390568847156828e-06,0.0,31,0.0015551653923466802,0.0008042679401114583,0.0007456569001078606,5.240606697043404e-06,0.0,42,0.0015198918990790844,0.0008305844967253506,0.0006861655274406075,3.141823071928229e-06,0.0,28
8,400,0.0005980600253678858,0.0001713041274342686,0.0004213957581669092,5.360157956602052e-06,0.0,35,0.0008166294428519905,0.00039344592369161546,0.00041825961670838296,4.92392064188607e-06,0.0,34,0.0012862879084423184,0.0007497613551095128,0.0005327343242242932,3.792200686802971e-06,0.0,27,0.0012192782014608383,0.0006747609004378319,0.000539860688149929,4.656561941374093e-06,0.0,39,0.0010065761161968112,0.0005773036973550916,0.00042438277159817517,4.8896304178924765e-06,0.0,35,0.0007169791497290134,0.0003588530817069113,0.0003518479352351278,6.278180535446154e-06,0.0,43,0.0012123944470658898,0.0006293573533184826,0.0005776998586952686,5.337282345863059e-06,0.0,37,0.0009250224102288485,0.00041614501969888806,0.0005046106525696814,4.266732048563426e-06,0.0,28,0.0012717220233753324,0.0006415839889086783,0.0006251961458474398,4.9419359129387885e-06,0.0,36,0.001354425330646336,0.0007301977020688355,0.0006213607266545296,2.8669601306319237e-06,0.0,23
9,450,0.0005240650498308241,0.00013036942982580513,0.0003885968471877277,5.09876781507046e-06,0.0,29,0.0006732118781656027,0.0002805964322760701,0.0003878222778439522,4.79314894619165e-06,0.0,32,0.0011156660038977861,0.0006061901221983135,0.0005058145616203547,3.661207074401318e-06,0.0,24,0.0010692974319681525,0.0005520214326679707,0.0005130243371240795,4.251617610862013e-06,0.0,33,0.0008041764376685023,0.0004221115377731621,0.0003773773496504873,4.687607088271761e-06,0.0,32,0.0005475131911225617,0.0002261822810396552,0.00031531311105936766,6.01777946940274e-06,0.0,35,0.001012976747006178,0.0005272954585961998,0.00048044603317976,5.2351656449900474e-06,0.0,32,0.0007890023407526314,0.00030629191314801574,0.0004784771881531924,4.233241725160042e-06,0.0,26,0.0010789018124341965,0.00048749393317848444,0.0005867536528967321,4.654300482798135e-06,0.0,32,0.001207505352795124,0.0006337601225823164,0.0005710726836696267,2.67254517893889e-06,0.0,16
10,500,0.0004680538841057569,0.00010318553540855646,0.0003599734336603433,4.8949136726150755e-06,0.0,27,0.000588746159337461,0.00021829344041179866,0.0003657534543890506,4.699270903074648e-06,0.0,30,0.0009750851313583553,0.0004873473080806434,0.0004841511545237154,3.586670572985895e-06,0.0,23,0.0009092460968531668,0.0004207940073683858,0.00048457138473168015,3.8807152122899424e-06,0.0,29,0.0006418356788344681,0.00029247571364976466,0.00034483239869587123,4.527580131252762e-06,0.0,29,0.00046118799946270883,0.0001742577733239159,0.0002811436716001481,5.786576821265044e-06,0.0,33,0.0008499280083924532,0.0004162015684414655,0.0004285190370865166,5.207382400840288e-06,0.0,27,0.0006906319176778197,0.0002285524969920516,0.0004578422522172332,4.237166649545543e-06,0.0,25,0.0009276890777982771,0.00036331696901470423,0.0005599195137619972,4.4525745579448994e-06,0.0,27,0.001064739772118628,0.0005345909739844501,0.0005276508163660765,2.4979615318443393e-06,0.0,15
11,550,0.0004268210323061794,8.773061563260853e-05,0.0003343098214827478,4.780598374054534e-06,0.0,26,0.0005378816276788712,0.00018412090139463544,0.00034907140070572495,4.689347406383604e-06,0.0,26,0.0008562723523937166,0.0003922133764717728,0.0004604332207236439,3.6257654301152797e-06,0.0,21,0.0008122909930534661,0.00034821603912860155,0.0004604373243637383,3.6376568459672853e-06,0.0,24,0.0005688046221621335,0.00023972816416062415,0.000324649503454566,4.426960913406219e-06,0.0,24,0.0003957466105930507,0.00014061533147469163,0.00024954290711320937,5.5883624554553535e-06,0.0,31,0.0007047834224067628,0.00030481244903057814,0.0003947493969462812,5.221568244451191e-06,0.0,26,0.0006333652418106794,0.0001889748964458704,0.0004401379555929452,4.252442977303872e-06,0.0,25,0.0008081948035396636,0.00026547160814516246,0.0005383951356634498,4.328056093072519e-06,0.0,24,0.0009104178752750158,0.00041298611904494464,0.0004950726288370788,2.3591856006532907e-06,0.0,15
12,600,0.00040104426443576813,8.241200703196228e-05,0.0003138725587632507,4.759693183586933e-06,0.0,25,0.0004813150444533676,0.00014004396507516503,0.0003365710726939142,4.70000532004633e-06,0.0,25,0.0007458625477738678,0.00030373383197002113,0.00043847045162692666,3.658280320451013e-06,0.0,21,0.0007131882011890411,0.00026348524261265993,0.0004461490025278181,3.5539394502848154e-06,0.0,22,0.0005133619997650385,0.00019910883565898985,0.00030991548555903137,4.337675818533171e-06,0.0,22,0.0003568594402167946,0.00012203902588225901,0.00022941312636248767,5.407276148616802e-06,0.0,31,0.0006073597469367087,0.000245254545006901,0.00035692245000973344,5.182726908969926e-06,0.0,26,0.0005848996224813163,0.00015525206981692463,0.00042538484558463097,4.26271208198159e-06,0.0,25,0.000744151882827282,0.00021731686138082296,0.0005225965869612992,4.238459951011464e-06,0.0,24,0.000820728309918195,0.00034543871879577637,0.00047302033635787666,2.269217930006562e-06,0.0,14
13,650,0.00036945956526324153,6.803640280850232e-05,0.0002966364554595202,4.786708359461045e-06,0.0,23,0.000445230194600299,0.00012057495041517541,0.0003199378552380949,4.71737530460814e-06,0.0,25,0.0006515527493320405,0.00023380154743790627,0.00041409028926864266,3.6609169455914525e-06,0.0,20,0.0006587371462956071,0.00022286042803898454,0.000432331784395501,3.5449861570668872e-06,0.0,22,0.0004707568441517651,0.00017246922652702779,0.00029400939820334315,4.278207143215695e-06,0.0,22,0.0003228601417504251,0.00010347661736886948,0.00021410893532447517,5.2745899665751494e-06,0.0,29,0.0005219444283284247,0.0001891457795863971,0.00032763363560661674,5.1649999477376696e-06,0.0,24,0.0005357489571906626,0.00011873854964505881,0.0004127629508730024,4.247457582096104e-06,0.0,25,0.0006818783585913479,0.00016881160263437778,0.0005089145270176232,4.15224485550425e-06,0.0,24,0.0007791739189997315,0.00032060255762189627,0.0004563953261822462,2.176014959331951e-06,0.0,13
14,700,0.00034820300061255693,6.176215538289398e-05,0.0002816085470840335,4.8322785914933775e-06,0.0,22,0.0004027845279779285,0.00010020234185503796,0.00029777068994008005,4.811516191693954e-06,0.0,25,0.0005796698969788849,0.0001841441699070856,0.00039189818198792636,3.6275878301239572e-06,0.0,20,0.0006181949866004288,0.00019956895266659558,0.0004151267930865288,3.4992726796190254e-06,0.0,20,0.00045292332652024925,0.00016926378884818405,0.00027942174347117543,4.237777375237783e-06,0.0,21,0.00029135699151083827,8.726522355573252e-05,0.0001989502925425768,5.141479050507769e-06,0.0,27,0.00047917227493599057,0.00016771306400187314,0.0003062494215555489,5.209793926042039e-06,0.0,24,0.0005105689633637667,0.00010437188029754907,0.00040199069189839065,4.206381163385231e-06,0.0,25,0.0006477307761088014,0.00014534394722431898,0.0004983518738299608,4.034957783005666e-06,0.0,20,0.0007059280760586262,0.00026525670546106994,0.0004385958600323647,2.0755105651915073e-06,0.0,12
15,750,0.0003596300375647843,8.527246245648712e-05,0.0002694881986826658,4.869376425631344e-06,0.0,22,0.0003754521021619439,9.746907016960904e-05,0.0002730493724811822,4.933638138027163e-06,0.0,25,0.0005129462224431336,0.0001411966950399801,0.0003681259404402226,3.6236026517144637e-06,0.0,20,0.0005728782271035016,0.00016520227654837072,0.000404118443839252,3.557476929927361e-06,0.0,20,0.00041162880370393395,0.0001422747882315889,0.00026515996432863176,4.194025223114295e-06,0.0,21,0.0002667114604264498,7.604664278915152e-05,0.00018564809579402208,5.016717295802664e-06,0.0,26,0.0004411566478665918,0.00014725286746397614,0.0002886260044761002,5.277787295199232e-06,0.0,24,0.0004772511892952025,8.080020052148029e-05,0.00039230677066370845,4.144198101130314e-06,0.0,24,0.0006177733885124326,0.00012767179578077048,0.000486090691993013,4.010937573184492e-06,0.0,20,0.0006760942051187158,0.00025142740923911333,0.0004226780729368329,1.9887436337739928e-06,0.0,11
16,800,0.0003145922382827848,5.101097849546932e-05,0.0002586955379229039,4.885719135927502e-06,0.0,22,0.0003345731529407203,7.69939724705182e-05,0.00025257273227907717,5.006443643651437e-06,0.0,24,0.0004632473865058273,0.00011677846487145871,0.00034283119020983577,3.6377230117068393e-06,0.0,19,0.0005616362323053181,0.0001717709528747946,0.0003862228768412024,3.642375759227434e-06,0.0,20,0.00038218896952457726,0.0001269975327886641,0.00025100851780734956,4.1829121073533315e-06,0.0,20,0.0002629956870805472,8.438514487352222e-05,0.00017365168605465442,4.958842964697396e-06,0.0,26,0.0003937085857614875,0.00011816367623396218,0.0002702120109461248,5.33290676685283e-06,0.0,23,0.00046076628495939076,7.468079274985939e-05,0.00038199967821128666,4.08581263400265e-06,0.0,23,0.0006035092519596219,0.00012400145351421088,0.0004755384288728237,3.969374574808171e-06,0.0,19,0.0006484988844022155,0.00023697290453128517,0.00040961927152238786,1.9066859522354207e-06,0.0,11
17,850,0.0003018354473169893,4.823073322768323e-05,0.0002487351302988827,4.8695837904233485e-06,0.0,22,0.0003034090041182935,6.217477493919432e-05,0.00023620280262548476,5.031410182709806e-06,0.0,23,0.0004214697692077607,0.00010176366049563512,0.00031599117210134864,3.714932063303422e-06,0.0,19,0.0005156825645826757,0.00015199166955426335,0.0003599983174353838,3.6925514450558694e-06,0.0,20,0.0003586397797334939,0.0001163070191978477,0.0002380915539106354,4.241219812683994e-06,0.0,19,0.00023116286320146173,6.199569907039404e-05,0.00016422189946752042,4.945259661326418e-06,0.0,25,0.00037074866122566164,0.00010798337461892515,0.000257380394032225,5.3848639254283626e-06,0.0,23,0.0004377996956463903,5.979924026178196e-05,0.00037395957042463124,4.040882686240366e-06,0.0,23,0.000571961048990488,0.00010263040167046711,0.00046535691944882274,3.973702860093908e-06,0.0,18,0.0006210545543581247,0.00022319381241686642,0.0003960393078159541,1.8214162764706998e-06,0.0,11
18,900,0.00028954222216270864,4.58596259704791e-05,0.00023886455164756626,4.818062734557316e-06,0.0,22,0.00028924632351845503,6.116837175795808e-05,0.00022301725402940065,5.060700004833052e-06,0.0,23,0.00038299744483083487,9.466543269809335e-05,0.00028455432038754225,3.7776728731842013e-06,0.0,19,0.0004655641096178442,0.00012906233314424753,0.00033278611954301596,3.715666480275104e-06,0.0,20,0.0003562065539881587,0.00012341556430328637,0.00022853739210404456,4.253585302649299e-06,0.0,19,0.00021727458806708455,5.6084958487190306e-05,0.0001562525430927053,4.937080120726023e-06,0.0,25,0.00036676257150247693,0.00011480764078442007,0.0002465241414029151,5.4307893151417375e-06,0.0,23,0.00042382944957353175,4.937375706504099e-05,0.0003704828559421003,3.972857939515961e-06,0.0,22,0.0005589062348008156,9.780088294064626e-05,0.00045712239807471633,3.982951056968886e-06,0.0,17,0.0005952521460130811,0.0002125583414454013,0.00038096707430668175,1.726737082208274e-06,0.0,9
19,950,0.0002877704973798245,5.4245010687736794e-05,0.0002287979586981237,4.727526629721979e-06,0.0,22,0.00026964847347699106,5.087434692541137e-05,0.00021369195019360632,5.082174993731314e-06,0.0,22,0.0003436034603510052,8.857161446940154e-05,0.0002512484206818044,3.7834122394997394e-06,0.0,19,0.00042613595724105835,0.00011229598021600395,0.000310111470753327,3.7284978589013917e-06,0.0,19,0.0003304342390038073,0.00010668697359506041,0.0002194435801357031,4.3037007344537415e-06,0.0,18,0.0002102045837091282,5.461090768221766e-05,0.00015068391803652048,4.909758899884764e-06,0.0,24,0.0003408764023333788,9.84281359706074e-05,0.0002369682042626664,5.480063919094391e-06,0.0,23,0.0004309809592086822,5.466691800393164e-05,0.00037238909862935543,3.924941211153055e-06,0.0,20,0.0005449719610624015,9.176443563774228e-05,0.0004491949512157589,4.012565113953315e-06,0.0,16,0.0005674827261827886,0.0001923232921399176,0.0003734402998816222,1.7191892993650981e-06,0.0,8
20,1000,0.00026397290639579296,4.080209328094497e-05,0.00021857341926079243,4.597375209414167e-06,0.0,22,0.0002594151010271162,4.966475171386264e-05,0.00020464560657273978,5.104743195261108e-06,0.0,22,0.0003190759161952883,8.718988829059526e-05,0.00022817615536041558,3.7098650409461698e-06,0.0,19,0.00042806981946341693,0.0001316693378612399,0.0002926672750618309,3.7331999465095578e-06,0.0,19,0.0003387184115126729,0.00012297608191147447,0.00021141921752132475,4.323112989368383e-06,0.0,17,0.00019493715080898255,4.4849530240753666e-05,0.00014520376862492412,4.883853307546815e-06,0.0,24,0.0003254811163060367,9.105016943067312e-05,0.00022887341037858278,5.557536951528164e-06,0.0,23,0.0004139837110415101,4.678600816987455e-05,0.00036330457078292966,3.893136636179406e-06,0.0,20,0.0005308654508553445,8.505189180141315e-05,0.0004417648306116462,4.048724349559052e-06,0.0,16,0.0005462007829919457,0.00017791709979064763,0.0003665938857011497,1.6897579371288884e-06,0.0,7
21,1050,0.0002568712516222149,4.509802602115087e-05,0.00020734118879772723,4.432057721714955e-06,0.0,21,0.00027921758010052145,7.695015665376559e-05,0.00019714799418579787,5.119429260957986e-06,0.0,21,0.00031636282801628113,9.953666449291632e-05,0.00021324002591427416,3.5861389733327087e-06,0.0,18,0.0003746351576410234,0.00010053543519461527,0.0002703871577978134,3.7125714698049705e-06,0.0,17,0.00029755037394352257,9.194246376864612e-05,0.00020124709408264607,4.360822458693292e-06,0.0,17,0.00018901846488006413,4.4028303818777204e-05,0.00014012036263011396,4.869802523899125e-06,0.0,24,0.00033251778222620487,0.00010529732389841229,0.00022158883803058416,5.631628937408095e-06,0.0,23,0.0003972673730459064,3.993825885117985e-05,0.00035347207449376583,3.857031970255775e-06,0.0,20,0.0005438587395474315,0.00010498637857381254,0.00043478835141286254,4.084008196514333e-06,0.0,16,0.0005412437603808939,0.00018108365475200117,0.0003584755468182266,1.6846090602484765e-06,0.0,6
22,1100,0.00023451553715858608,3.34543947246857e-05,0.00019679084653034806,4.27030454375199e-06,0.0,20,0.0002522151335142553,5.6706947361817583e-05,0.00019037467427551746,5.133520971867256e-06,0.0,21,0.0002831159217748791,7.768262003082782e-05,0.0002019671374000609,3.466165026111412e-06,0.0,17,0.0003514215932227671,9.453294478589669e-05,0.00025320088025182486,3.6877684124192456e-06,0.0,16,0.00029145885491743684,9.62959456956014e-05,0.00019076916214544326,4.3937402551819105e-06,0.0,17,0.00018130643002223223,4.051504947710782e-05,0.00013595217023976147,4.839209395868238e-06,0.0,21,0.00029669987270608544,7.606832514284179e-05,0.00021492964879143983,5.701917871192563e-06,0.0,23,0.00038654476520605385,3.94776689063292e-05,0.0003432435041759163,3.8235953070397954e-06,0.0,20,0.0005092454957775772,7.648396422155201e-05,0.00042865952127613127,4.1020230128197e-06,0.0,15,0.0005130591453053057,0.00016262073768302798,0.0003487556241452694,1.6827916624606587e-06,0.0,6
23,1150,0.0002231702528661117,3.1692154152551666e-05,0.00018731730233412236,4.16080138165853e-06,0.0,18,0.0002565733448136598,6.630272400798276e-05,0.00018509852816350758,5.172090368432691e-06,0.0,21,0.00027102939202450216,7.394563726847991e-05,0.00019371698726899922,3.366772716617561e-06,0.0,17,0.00041653585503809154,0.00016032278654165566,0.00025249813916161656,3.7149259242141852e-06,0.0,15,0.00027622689958661795,9.002324077300727e-05,0.00018179084872826934,4.412800990394317e-06,0.0,17,0.00017232849495485425,3.6214376450516284e-05,0.00013127287093084306,4.841248482989613e-06,0.0,21,0.00029756169533357024,8.322666690219194e-05,0.0002085672749672085,5.767749826190993e-06,0.0,23,0.0003998310421593487,6.38053534203209e-05,0.0003321950207464397,3.8306884562189225e-06,0.0,20,0.0005049660103395581,7.950856524985284e-05,0.00042131991358473897,4.137528321734862e-06,0.0,15,0.0004977245698682964,0.00015594088472425938,0.00034009673981927335,1.6869207684067078e-06,0.0,6
24,1200,0.00021513501997105777,2.9993234420544468e-05,0.00018102458852808923,4.11719747717143e-06,0.0,16,0.00023117935052141547,4.701023499364965e-05,0.00017896089411806315,5.2082136789977085e-06,0.0,21,0.0002642828621901572,7.377396832453087e-05,0.00018723138782661408,3.2774848932604073e-06,0.0,17,0.00033723210799507797,9.189066622639075e-05,0.00024161285546142608,3.728590854734648e-06,0.0,15,0.0002750965068116784,9.740768291521817e-05,0.00017326702072750777,4.421799985721009e-06,0.0,17,0.00016716666868887842,3.549569009919651e-05,0.0001268352789338678,4.835700565308798e-06,0.0,21,0.000321990461088717,0.00011413025640649721,0.00020203297026455402,5.827237600897206e-06,0.0,23,0.000360254809493199,3.478329017525539e-05,0.0003216015174984932,3.8700009099557064e-06,0.0,19,0.0004906747490167618,7.220121187856421e-05,0.00041430300916545093,4.170494776190026e-06,0.0,15,0.00048806765698827803,0.00015296465426217765,0.00033340739901177585,1.6956104218479595e-06,0.0,6
